Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
ID202876,202876,6,9.387742043,14.99343771,22.4352502,0,117,39,0.25,1,,27.68852459,27,16,36,1689,4.670977712,371.1967213,374,277,435,22643,32.53860255,55.75409836,51,24,90,3401,17.44291235,,,-0.026549629,-0.323345376,-0.006179012,-0.141855468,0.430872076,1.925020394
ID203712,203712,6,11.44832516,14.90217288,22.39541708,0,120,40,0.25,1,,27.36065574,28,19,34,1669,3.587165951,390.3606557,393,320,436,23812,29.34849956,67.81967213,66,34,103,4137,19.55889243,,,-0.021391568,-0.333456121,0.002096532,0.055654737,0.464728212,2.200307679
ID203555,203555,6,6.712636948,14.93563822,22.65865404,0,123,41,0.25,1,,27.31147541,27,18,33,1666,3.253413508,395.3114754,398,336,456,24114,31.78078087,46.70491803,47,27,72,2849,11.50701853,,,-0.02694182,-0.464861974,0.013775579,0.338043726,0.388634183,2.271867206
ID204150,204150,6,6.738523483,14.83271348,22.62702515,0,126,42,0.25,1,,24.83606557,25,17,33,1515,3.755796977,395.3934426,392,319,462,24119,36.08936994,46,43,29,71,2806,10.89342309,,,-0.062201596,-0.87720829,0.034013652,0.720787336,0.387132699,2.35703104
ID203364,203364,6,4.885714054,15.00903808,22.53838517,0,129,43,0.25,1,,25.63934426,25,16,33,1564,3.193914979,380.1311475,384,302,426,23188,28.20370863,38.72131148,38,22,59,2362,7.726860396,,,-0.064715666,-1.110911142,0.022153913,0.584240132,0.337451419,2.528775245
ID203457,203457,6,10.4768362,15.09103316,22.48978004,0,132,44,0.25,1,,26.63934426,27,18,39,1625,5.125208246,365.8688525,372,291,422,22318,30.95613855,60.98360656,55,34,105,3720,17.95874142,,,-0.068028995,-0.758811085,-8.77E-04,-0.020755534,0.450213693,2.108404341
ID203272,203272,6,17.63296509,15.16126418,22.49003078,0,135,45,0.25,1,,28.40983607,27,19,41,1733,5.222952706,389.8196721,394,291,495,23779,42.31056141,89.68852459,86,42,173,5471,32.1276314,,,-0.031651467,-0.355586101,0.008564877,0.156481225,0.526673696,1.926121028
ID204050,204050,6,21.09080887,15.05915702,22.47227757,0,138,46,0.25,1,,28.31147541,27,22,37,1727,4.244765339,371.6721311,374,298,438,22672,29.71964631,100.8032787,100,32,182,6149,40.63406603,,,-0.016498895,-0.223778737,0.008372714,0.207678486,0.566126571,1.793498644
ID203849,203849,6,24.43146515,14.99581079,22.41728646,0,141,47,0.25,1,,27.78688525,29,19,39,1695,5.105927125,347.9344262,344,261,421,21224,36.26608556,116.5409836,103,42,254,7109,50.34566309,,,-0.034976911,-0.394492727,-0.011338148,-0.220049845,0.59532108,1.72762614
ID203754,203754,6,14.70318222,15.00084535,22.4714285,0,144,48,0.25,1,,27.95081967,29,16,35,1705,3.818491105,364.1967213,364,273,452,22216,30.26979775,76.27868852,69,29,133,4653,28.36437387,,,-0.029460945,-0.444392184,0.011844222,0.28167571,0.498410886,1.789025834
ID203951,203951,6,25.17765045,14.89212907,22.59020814,0,147,49,0.25,1,,26.24590164,26,20,34,1601,3.176243786,368.4918033,371,318,413,22478,23.04605747,116.9344262,107,41,208,7133,48.04715352,,,-0.024365247,-0.412725417,0.013498487,0.425915232,0.594614368,1.815032673
ID204425,204425,6,15.78679752,14.66929486,22.59316303,0,150,50,0.25,1,,28.96721311,28,22,36,1767,3.473553479,348.3770492,355,247,404,21251,33.79751664,85.08196721,78,29,159,5190,29.7025785,,,0.02402571,0.391316436,-0.02487838,-0.525966452,0.509714623,1.934218788
ID204743,204743,6,17.07446098,14.40079111,22.68164146,0,153,51,0.25,1,,29.27868852,29,20,40,1786,4.046113969,352.7213115,352,313,392,21516,20.34218208,90.72131148,87,27,161,5534,30.76693634,,,-0.003765165,-0.054697292,-0.010622672,-0.372336804,0.518496259,2.013663803
ID204333,204333,6,17.77841377,14.44222788,22.59989347,0,156,52,0.25,1,,30.39344262,31,22,37,1854,3.725044467,344.3770492,347,271,395,21007,25.04606685,91.06557377,86,46,148,5555,30.09976127,,,0.009077879,0.146804077,-0.020647233,-0.579758817,0.531351688,2.099560027
ID204241,204241,6,13.92738724,14.52066448,22.54048008,0,159,53,0.25,1,,29.09836066,29,21,36,1775,3.467491495,336.2786885,337,285,394,20513,25.81287221,75.6557377,76,30,140,4615,27.60729689,,,0.001399202,0.023450728,-0.047530504,-1.300212557,0.492640992,1.808935834
ID204538,204538,6,20.98862076,14.50048991,22.71272237,0,162,54,0.25,1,,29.60655738,30,24,36,1806,2.531657484,338.3606557,337,269,392,20640,28.03987208,104.6885246,98,44,189,6386,39.03440405,,,0.018346552,0.421377954,-0.015413437,-0.377815194,0.544882492,1.891859689
ID204639,204639,6,18.42840958,14.32914093,22.68451469,0,165,55,0.25,1,,29.04918033,29,23,36,1772,3.116762367,350.442623,347,291,423,21377,25.4954405,95.63934426,90,44,164,5834,31.78523388,,,-0.045759613,-0.893891358,0.023157028,0.622192721,0.538585103,2.106560749
ID205033,205033,6,24.87491608,14.43951193,22.50346462,0,168,56,0.25,1,,28.09836066,28,21,37,1714,3.548262101,315.8032787,314,255,363,19264,24.56611465,118.9508197,110,46,259,7256,51.245301,,,-0.028455762,-0.463877098,-0.045382069,-1.222263561,0.586831738,1.71682529
ID204934,204934,6,10.40268135,14.40951118,22.54837785,0,171,57,0.25,1,,28.73770492,29,18,39,1753,4.643639519,321.7704918,316,275,384,19628,25.28727838,62.6557377,58,29,106,3822,18.5650974,,,-0.028818036,-0.367271597,-0.037651627,-0.995693228,0.442678643,2.071154889
ID204847,204847,6,14.47002697,14.61782039,22.5955146,0,174,58,0.25,1,,29.06557377,29,20,35,1773,3.187835485,339.6721311,336,259,424,20720,31.62210267,78.3442623,75,31,124,4779,26.34127638,,,0.009625558,0.173851548,-0.007715759,-0.167048168,0.49684074,1.974431089
ID205424,205424,6,19.85217285,14.84391376,22.5054452,0,177,59,0.25,1,,30.81967213,30,24,41,1880,3.589374118,340.7704918,344,252,402,20787,34.41094469,96.7704918,85,40,181,5903,38.09391616,,,0.005492711,0.093809554,-0.00927034,-0.185325789,0.549905492,1.802603303
ID205235,205235,6,13.45383358,14.90598591,22.58968188,0,180,60,0.25,1,,29.50819672,29,22,38,1800,2.760573315,333.1639344,334,269,396,20323,31.04629894,71.8852459,64,31,137,4385,27.8179189,,,-0.011849694,-0.256364273,9.63E-04,0.020653256,0.480279499,1.676854753
ID205518,205518,6,15.67709827,14.89134489,22.5531218,0,183,61,0.25,1,,29.49180328,29,22,36,1799,2.446922903,328.442623,330,267,379,20035,28.26394912,82.98360656,79,40,151,5062,28.59399226,,,-0.01745697,-0.428280534,0.003741086,0.086622883,0.511203688,1.963443823
ID205335,205335,6,14.82539845,14.92785319,22.5279886,0,186,62,0.25,1,,29.18032787,29,22,35,1780,3.278760928,328.2622951,330,268,388,20024,29.21694807,77.26229508,68,28,140,4713,29.96548105,,,-0.024897363,-0.4544786,0.009639236,0.214532226,0.497004594,1.712038853
ID205138,205138,6,7.121343136,14.84447177,22.6525393,0,189,63,0.25,1,,30.54098361,31,19,37,1863,3.717408463,321.9016393,323,280,367,19636,24.27667256,45.29508197,47,22,72,2763,13.57859131,,,0.015128413,0.244875374,0.007537576,0.198396714,0.397857313,1.898850752
ID205615,205615,6,13.55181313,14.67519387,22.88488653,0,192,64,0.25,1,,29.42622951,29,23,40,1795,3.59378638,311.0655738,311,259,371,18975,23.02380569,77.50819672,76,40,134,4728,23.43972621,,,0.003197709,0.052199303,-0.004929763,-0.133868116,0.48369744,2.156023724
ID205709,205709,6,24.15153122,14.64732963,23.07954075,0,195,65,0.25,1,,29,28,21,39,1769,3.915780041,335.3770492,339,283,401,20458,25.50043394,117.3278689,112,42,234,7157,46.90334789,,,-0.005940208,-0.088511332,0.008589349,0.224007029,0.585712334,1.847937592
ID205999,205999,6,18.21727943,14.63455212,23.18965606,0,198,66,0.25,1,,29.70491803,29,23,44,1812,3.83555412,317.4754098,319,239,382,19366,27.05710415,92.39344262,79,46,174,5636,34.5766196,,,-0.005793862,-0.090265531,0.012546107,0.290772259,0.540748196,1.875650964
ID205802,205802,6,15.24817944,14.44296392,23.2898757,0,201,67,0.25,1,,31.40983607,31,23,38,1916,3.153712358,307.6229508,306,229,370,18765,33.75557432,81.2295082,78,33,145,4955,28.18356107,,,0.003460764,0.068698164,0.019332075,0.345673436,0.502874932,1.928790683
ID206089,206089,6,21.80661964,14.56481056,23.12579219,0,204,68,0.25,1,,29.06557377,29,21,36,1773,3.097681135,323.1803279,319,273,373,19714,24.36493943,103.2459016,90,45,185,6298,40.22505676,,,-0.005004504,-0.094386982,0.005833238,0.153848512,0.561356,1.845621257
ID205901,205901,6,23.77565002,14.49490686,23.22060603,0,207,69,0.25,1,,30.06557377,30,19,40,1834,4.53088973,306.1311475,306,230,362,18674,25.29128665,116.1147541,108,47,243,7083,45.40231211,,,0.004989391,0.06588735,-0.009521823,-0.232724337,0.582043051,1.881812043
ID206361,206361,6,27.83007431,14.5484674,23.29118625,0,210,70,0.25,1,,30.62295082,30,23,42,1868,3.76015928,319.6229508,323,232,380,19497,33.57536991,131.442623,122,59,244,8018,51.59345068,,,0.025949244,0.41197382,0.018703447,0.34955943,0.591495591,1.893728473
ID206185,206185,6,20.67271042,14.85050072,23.11314577,0,213,71,0.25,1,,29.90163934,29,20,40,1824,4.689367114,325.4754098,326,290,369,19854,18.39801308,104.4918033,104,47,198,6374,39.83910263,,,0.020821939,0.260124902,-0.015690955,-0.564020845,0.542666509,1.845285805
ID206273,206273,6,23.13112068,14.73913257,23.16688905,0,216,72,0.25,1,,31.62295082,31,21,42,1929,4.906335817,319.8360656,321,267,368,19510,22.53603065,115.2459016,111,45,233,7030,44.41495834,,,0.014180435,0.180239284,0.001736387,0.049200894,0.574038441,1.892569638
ID206456,206456,6,23.55275154,14.69895992,23.21518423,0,219,73,0.25,1,,30.60655738,31,23,37,1867,3.252069539,302.7213115,303,256,345,18466,24.377675,111.5737705,105,51,199,6806,41.53009311,,,0.005577326,0.104398728,-0.014948462,-0.376893179,0.578346385,1.968860317
ID206545,206545,6,23.83924103,14.62675706,23.02474722,0,222,74,0.25,1,,31.39344262,32,21,41,1915,5.000928875,298.6393443,301,223,351,18217,24.24873384,115.147541,105,52,203,7024,43.08280247,,,0.029653244,0.361575898,0.003470153,0.085178906,0.577488369,1.956851158
ID206827,206827,6,24.4587326,14.61391993,23.10286878,0,225,75,0.25,1,,30.49180328,30,23,41,1860,3.491050228,301.6393443,301,259,344,18400,21.82279602,117.9016393,107,52,245,7192,48.72497817,,,-0.005507742,-0.096745149,-7.95E-04,-0.021994153,0.584464192,1.785145691
ID206637,206637,6,18.55331421,14.73102085,22.79285287,0,228,76,0.25,1,,29.14754098,29,22,36,1778,2.761859673,306.2131148,306,258,376,18679,25.19994362,92.47540984,86,32,167,5641,35.73495327,,,9.72E-04,0.020504986,-0.017926296,-0.443609354,0.535464514,1.804903357
ID206735,206735,6,16.35130882,14.73172842,22.96675227,0,231,77,0.25,1,,31.3442623,32,23,38,1912,2.96020971,305.442623,308,245,342,18632,22.37373802,87.14754098,86,41,151,5316,30.98001295,,,0.001869693,0.039520703,-0.019882953,-0.553890651,0.502104773,1.880605326
ID207016,207016,6,24.88981056,14.74309494,23.04242209,0,234,78,0.25,1,,29.8852459,30,21,41,1823,3.692778361,308.9672131,310,254,365,18847,20.30350316,116.8852459,96,56,228,7130,49.78590777,,,0.010159908,0.162792059,6.00E-04,0.018254101,0.573742203,1.711852988
ID206948,206948,6,16.96224213,14.73096157,23.09583663,0,237,79,0.25,1,,29.98360656,29,20,41,1829,4.306939375,305.6721311,308,262,365,18646,22.38505551,86.78688525,80,42,147,5294,31.550021,,,-0.024483079,-0.349442998,-0.010235601,-0.282428919,0.509598793,1.857168445
ID207204,207204,6,24.6300087,14.59584403,23.02447883,0,240,80,0.25,1,,28.70491803,29,21,37,1751,3.532441376,309.147541,307,267,354,18858,24.04151691,118.3606557,112,52,223,7220,48.48299798,,,-0.021682127,-0.360191312,-0.002466178,-0.063581486,0.571565586,1.775748487
ID207306,207306,6,24.65260315,14.70475453,23.11800435,0,243,81,0.25,1,,29.45901639,30,19,36,1797,3.589678586,299.0819672,298,252,359,18244,24.09584686,120.1639344,106,39,248,7330,51.6640366,,,-0.013528919,-0.225097886,-0.014431721,-0.363504214,0.562077531,1.673822646
ID207111,207111,6,41.36987305,14.63730043,22.93342497,0,246,82,0.25,1,,30.44262295,31,24,37,1857,3.138601547,313.5901639,314,257,388,19129,22.51101734,183.3606557,166,62,333,11185,76.25528021,,,0.007228344,0.139215229,0.010563675,0.291238416,0.638334102,1.873750678
ID207406,207406,6,30.40585709,14.57080541,22.89850226,0,249,83,0.25,1,,28.83606557,29,21,39,1759,3.693148286,301.2459016,300,255,349,18376,17.59986339,142.5081967,132,60,285,8693,56.21020754,,,-0.013878404,-0.219775009,0.006246697,0.212514139,0.60905126,1.919281238
ID207598,207598,6,9.770523071,14.71240839,22.7280647,0,252,84,0.25,1,,31.21311475,32,24,38,1904,2.950224591,299.4098361,296,238,368,18264,27.82527451,59.03278689,60,29,98,3601,18.30388594,,,0.017928202,0.372676166,-0.014289815,-0.311985171,0.421331545,1.912091022
ID207706,207706,6,18.8090744,14.74471461,22.93946397,0,255,85,0.25,1,,30.29508197,30,23,40,1848,4.409626826,294.2295082,290,244,378,17948,27.89049626,101.9016393,95,45,178,6216,31.95032859,,,0.001966979,0.026974075,-0.013436985,-0.287367063,0.5301533,2.210051343
ID207505,207505,6,12.58012009,14.67969699,22.80289958,0,258,86,0.25,1,,30.72131148,30,21,42,1874,4.446463567,295.704918,295,251,348,18038,24.96687423,72.57377049,69,30,118,4427,21.20806373,,,0.002684372,0.036994185,-0.01208164,-0.289687123,0.459103903,2.153443237
ID207810,207810,6,28.76213837,14.54798211,22.89679706,0,261,87,0.25,1,,30.14754098,30,23,39,1839,3.614028526,291.8688525,292,260,327,17804,16.99458287,136.1967213,123,59,262,8308,54.69455173,,,-0.005345671,-0.089664463,0.00113932,0.039089339,0.589425627,1.846891508
ID208008,208008,6,39.21970749,14.62057336,22.90065123,0,264,88,0.25,1,,30.19672131,31,22,37,1842,3.365608772,279.0819672,278,235,326,17024,19.59106521,170.1639344,151,64,333,10380,79.14041958,,,-0.014041586,-0.25555462,-0.021198485,-0.61704084,0.641399405,1.680402995
ID207911,207911,6,48.71796417,14.69441452,23.19805832,0,267,89,0.25,1,,29.54098361,30,23,37,1802,3.640392701,283.0327869,280,235,356,17265,24.9111536,201.3934426,185,60,419,12285,99.38968402,,,-0.02400805,-0.39922467,0.003401866,0.077039809,0.678268918,1.637850947
ID199898,199898,7,73.22638702,19.00148182,14.76324005,0,0,0,0.25,1,,33.40983607,34,23,45,2038,4.981221568,184.3442623,180,147,264,11245,24.59463712,285.0491803,255,84,641,17388,153.0988163,,,0.065035557,0.819134535,-0.084424879,-1.382278854,0.722450422,1.561849843
ID200253,200253,7,76.84959412,19.03194585,14.7903061,0,3,1,0.25,1,,35.06557377,36,24,43,2139,4.110429225,192.6393443,187,150,262,11751,29.61983164,298.557377,239,87,724,18212,168.8148418,,,0.083911091,1.320837761,-0.067628803,-0.943485546,0.726896721,1.48885883
ID199466,199466,7,82.43448639,19.02021,14.77830639,0,6,2,0.25,1,,34.29508197,35,25,45,2092,3.988919078,186.0983607,182,139,283,11352,31.36277247,324.3442623,268,102,761,19785,179.1683459,,,0.063138579,1.021201729,-0.073408194,-0.940186861,0.72670732,1.523757077
ID199254,199254,7,74.19364166,19.0061817,14.78276295,0,9,3,0.25,1,,33.7704918,35,27,43,2060,3.747859134,179.3442623,176,141,259,10940,22.36283021,289.0327869,230,69,653,17631,164.0153415,,,0.052747725,0.90294967,-0.088118532,-1.549956745,0.715190159,1.469609285
ID200809,200809,7,70.03069305,18.99282892,14.80635568,0,12,4,0.25,1,,34.59016393,37,25,46,2110,5.640263142,184.2622951,181,139,244,11240,22.11854549,276.5245902,230,70,621,16868,150.1237941,,,0.073426649,0.839005073,-0.080454,-1.457753483,0.719658173,1.541694614
ID199669,199669,7,63.36184311,19.02290515,14.80241775,0,15,5,0.25,1,,32.8852459,32,27,42,2006,3.619845119,183.6885246,177,136,259,11205,30.41027293,255.3278689,219,77,571,15575,134.7750869,,,0.036608801,0.641669968,-0.086722846,-1.147156395,0.713684848,1.577953188
ID200490,200490,7,58.82946777,19.01152822,14.8139275,0,18,6,0.25,1,,33.91803279,34,26,41,2069,3.817918639,180.6557377,175,134,255,11020,28.58022932,238.147541,206,62,552,14527,125.7085036,,,0.033104429,0.56934545,-0.08237574,-1.134881425,0.694487477,1.552878568
ID200909,200909,7,63.26984406,19.00775881,14.82973349,0,21,7,0.25,1,,34.8852459,33,23,45,2128,4.95680798,176.6229508,175,145,225,10774,20.84079648,253.0491803,227,69,569,15436,134.9814094,,,0.075478904,0.987855402,-0.086343142,-1.601797275,0.706494606,1.55226156
ID201093,201093,7,67.71424103,18.99978434,14.81299066,0,24,8,0.25,1,,34.04918033,34,25,46,2077,4.132901441,183.295082,179,143,234,11181,25.32676072,271.5901639,209,81,653,16567,151.7300648,,,0.052390357,0.820268634,-0.082141733,-1.295356762,0.720321091,1.498956421
ID199360,199360,7,69.24044037,19.00735086,14.87152132,0,27,9,0.25,1,,34.78688525,35,26,49,2122,4.070686896,181.9344262,175,138,251,11098,28.45573689,267.7213115,226,68,597,16331,148.7271698,,,0.070974976,1.132670972,-0.091971851,-1.295181588,0.717414822,1.503895861
ID199570,199570,7,57.96648407,19.05051304,14.84414348,0,30,10,0.25,1,,32.72131148,32,20,44,1996,4.531854468,194.1639344,186,145,268,11844,30.05116766,242.1967213,232,79,558,14774,126.0976896,,,0.023635974,0.333436171,-0.072572506,-1.011182071,0.703850994,1.586865953
ID199777,199777,7,63.20572281,19.06066753,14.86688013,0,33,11,0.25,1,,34.96721311,35,26,42,2133,3.781389573,199.2459016,201,139,285,12154,36.21954157,253.6229508,228,70,557,15471,134.2489185,,,0.053605308,0.940956264,-0.055710171,-0.649091048,0.712595606,1.57215755
ID199908,199908,7,59.44746399,19.0736148,14.89981676,0,36,12,0.25,1,,33.52459016,34,25,43,2045,3.981651908,201.8196721,197,139,271,12311,34.35719633,237.295082,228,65,460,14475,116.758061,,,0.05143999,0.823847001,-0.043911096,-0.539574948,0.705174659,1.68096893
ID200948,200948,7,62.21735382,19.07202674,14.90255763,0,39,13,0.25,1,,33.98360656,34,25,46,2073,4.189239403,190.2622951,185,154,259,11606,24.59735869,249.704918,210,67,550,15232,136.3517931,,,0.049952517,0.771883926,-0.080734384,-1.358663079,0.721560997,1.53513606
ID200214,200214,7,51.90109253,19.10924852,14.90390101,0,42,14,0.25,1,,34.27868852,35,24,42,2091,3.554954981,200.9508197,202,145,289,12258,34.44484781,209.6229508,178,70,418,12787,104.7362026,,,0.039638741,0.735288017,-0.046873723,-0.573818457,0.701083344,1.649742107
ID201183,201183,7,52.90325165,19.08247486,14.89162785,0,45,15,0.25,1,,34.09836066,34,24,44,2080,4.48592212,205.2786885,207,143,261,12522,29.52746244,220.5409836,186,56,485,13453,109.7422091,,,0.062337764,0.892072943,-0.060326773,-0.892649518,0.69716588,1.651039398
ID200256,200256,7,56.51309967,19.06252173,14.85040584,0,48,16,0.25,1,,30.95081967,31,22,39,1888,3.835910277,191.9672131,194,143,248,11710,29.88085631,232.6065574,219,71,537,14189,124.0623874,,,0.016926952,0.26861033,-0.065791367,-0.904875966,0.711459398,1.558817724
ID200064,200064,7,50.67292023,19.09658076,14.87919806,0,51,17,0.25,1,,34.93442623,35,27,47,2131,4.805791133,211.4590164,211,143,304,12899,39.63944743,204.0655738,175,81,457,12448,102.7319926,,,0.065086976,0.888439257,-0.058884395,-0.667553154,0.697109601,1.631868662
ID200699,200699,7,56.29125214,19.09313008,14.87010563,0,54,18,0.25,1,,34.04918033,35,24,42,2077,4.080139824,209.1803279,207,146,270,12760,29.54065458,230.1147541,212,78,505,14037,117.2820103,,,0.057870756,0.913036526,-0.057489822,-0.863844628,0.712583389,1.632777571
ID200598,200598,7,52.17062759,19.11448244,14.84215217,0,57,19,0.25,1,,34.21311475,34,22,43,2087,4.633626205,193.8852459,185,146,268,11827,30.62738337,213.6229508,183,69,465,13031,109.0967711,,,0.07454897,1.024512003,-0.07187536,-0.980479673,0.692648039,1.602551353
ID201275,201275,7,55.99591827,19.13213978,14.82572957,0,60,20,0.25,1,,32.06557377,32,23,43,1956,4.711223664,198.8196721,191,144,275,12128,30.22885387,228.3442623,183,61,486,13929,117.3369628,,,0.029135153,0.385372018,-0.042963193,-0.590521311,0.704112594,1.60815936
ID202428,202428,7,51.70815659,19.12102958,14.86161223,0,63,21,0.25,1,,35.18032787,35,25,47,2146,4.334005833,213.3770492,214,150,324,13016,38.34630097,212.2295082,189,61,486,12946,107.4305037,,,0.069593709,1.056310332,-0.051362435,-0.602558911,0.684536138,1.605551349
ID201486,201486,7,58.05053711,19.11063573,14.88570971,0,66,22,0.25,1,,32.78688525,33,25,42,2000,3.808388785,204.5245902,201,153,310,12476,35.5680599,237.6721311,206,85,532,14498,120.2090847,,,0.045048415,0.742218858,-0.05770413,-0.704263138,0.706095251,1.63655642
ID201379,201379,7,70.04891968,19.141536,14.90894118,0,69,23,0.25,1,,32.62295082,33,26,43,1990,3.804225433,200.4262295,202,132,271,12226,32.83415854,270.8688525,221,64,536,16523,146.2713774,,,0.038398878,0.634222022,-0.062782063,-0.817812326,0.717202954,1.546856958
ID201670,201670,7,53.60388184,19.16067203,14.88921773,0,72,24,0.25,1,,33.75409836,35,21,42,2059,4.914793104,210.7868852,205,146,305,12858,38.28842939,218.1803279,178,70,482,13309,115.0622307,,,0.055685191,0.724530304,-0.028269194,-0.320312202,0.69824914,1.55927172
ID201874,201874,7,51.8053093,19.12281333,14.88697281,0,75,25,0.25,1,,34.01639344,34,27,42,2075,3.447181473,209.3114754,208,157,277,12768,31.70044215,214.2622951,208,74,489,13070,106.9811357,,,0.06057504,1.127214118,-0.047622721,-0.660332833,0.696929906,1.645105453
ID202139,202139,7,64.94290924,19.14336007,14.88848719,0,78,26,0.25,1,,32.13114754,32,24,41,1960,4.100712986,228.5081967,230,151,301,13939,35.34195946,256.0163934,214,72,550,15617,135.0876866,,,0.020489063,0.31463759,-0.021431066,-0.283200165,0.710537673,1.57447755
ID201574,201574,7,58.56972885,19.06665427,14.90333732,0,81,27,0.25,1,,32.29508197,31,23,48,1970,5.014459965,210.7213115,211,144,276,12854,32.08069573,231.557377,198,66,518,14125,121.7726741,,,0.045231463,0.557404384,-0.049112898,-0.678517856,0.702802123,1.569667462
ID201958,201958,7,60.46820831,19.09499746,14.91007139,0,84,28,0.25,1,,32.73770492,32,24,41,1997,3.80307612,227.5409836,221,150,301,13880,38.3590814,238.3606557,192,63,500,14540,123.3045056,,,0.046005592,0.757216075,-0.004546183,-0.054181031,0.710891873,1.606447759
ID202320,202320,7,62.98004913,19.02083663,14.90037301,0,87,29,0.25,1,,33.47540984,33,25,45,2042,5.087915609,216.1147541,219,152,272,13183,32.429975,251.2131148,203,60,564,15324,134.3623353,,,0.039125658,0.495461123,-0.033254924,-0.458470919,0.711032253,1.553910014
ID202633,202633,7,55.17786789,19.04785836,14.9233452,0,90,30,0.25,1,,32.93442623,34,20,43,2009,4.460451593,225.5081967,227,155,303,13756,33.23834279,223.3442623,204,64,508,13624,115.6203392,,,0.020821544,0.301206528,-0.03399628,-0.477535393,0.70393547,1.596063853
ID202050,202050,7,54.69356537,19.01472411,14.91196269,0,93,31,0.25,1,,33.31147541,33,24,45,2032,4.759345136,212.4262295,212,139,298,12958,38.49435414,224.3934426,168,57,499,13688,121.1994608,,,0.055145291,0.731598541,-0.04744048,-0.549664964,0.690988567,1.513107069
ID202226,202226,7,51.12202835,19.02041004,14.8885322,0,96,32,0.25,1,,33.7704918,34,27,42,2060,3.338629672,214.5409836,218,139,283,13087,36.62265864,212.0327869,182,65,489,12934,105.6165971,,,0.047091085,0.90981557,-0.030089268,-0.363471403,0.693461522,1.6441744
ID201771,201771,7,52.08975983,19.00119545,14.88774206,0,99,33,0.25,1,,33.68852459,34,27,43,2055,3.797108477,203.7704918,204,146,284,12430,36.48625012,209.1639344,171,56,466,12759,111.6117049,,,0.0464324,0.787352,-0.057493345,-0.68135777,0.70021143,1.543594847
ID202529,202529,7,53.2780571,19.02758797,14.91203784,0,102,34,0.25,1,,36.42622951,37,24,46,2222,4.663543061,199.2131148,202,134,271,12152,35.61138149,218.704918,188,65,466,13341,113.2325548,,,0.091885795,1.314617423,-0.058644158,-0.696995598,0.700214661,1.590906593
ID202732,202732,7,46.76532745,19.01676479,14.895186,0,105,35,0.25,1,,35.59016393,36,25,42,2171,3.598041362,210.4918033,204,152,274,12840,33.611319,196.0655738,177,55,445,11960,100.9481499,,,0.059529487,1.111508858,-0.049887986,-0.657659035,0.680771844,1.573351643
ID202929,202929,7,53.14320374,18.94692073,14.93208292,0,108,36,0.25,1,,35.01639344,35,25,46,2136,4.240643832,200.6721311,198,150,279,12241,30.32035692,219.3606557,189,65,507,13381,116.1948124,,,0.062302197,0.968556355,-0.071320176,-1.01655093,0.691252804,1.543228975
ID203138,203138,7,58.96025085,18.92539549,14.93503792,0,111,37,0.25,1,,35.52459016,36,27,47,2167,4.334384068,209.4918033,207,151,295,12779,38.74042804,238.8852459,207,84,529,14572,119.2061378,,,0.060406043,0.933769914,-0.067436483,-0.78207627,0.6980259,1.647585393
ID203029,203029,7,56.64945602,18.96029769,14.88456693,0,114,38,0.25,1,,32.44262295,33,22,42,1979,4.310934122,198.4918033,197,141,268,12108,34.32861923,224.0819672,187,73,514,13669,122.6313303,,,0.021092964,0.310918744,-0.074710647,-0.933729698,0.70697985,1.51361041
ID202828,202828,7,52.88763428,18.95341479,14.84511671,0,117,39,0.25,1,,34.96721311,35,24,47,2133,5.15741283,208.2295082,206,143,275,12702,35.88193299,205.9508197,158,60,430,12563,113.6376443,,,0.065646272,0.835326228,-0.045122314,-0.548453806,0.683912309,1.472150622
ID203624,203624,7,54.41571808,18.95933986,14.85094829,0,120,40,0.25,1,,34.3442623,33,27,45,2095,4.593057246,193.6885246,196,137,271,11815,34.30089454,216.6557377,173,60,480,13216,121.0737909,,,0.0607717,0.856765151,-0.056748885,-0.679451481,0.689757315,1.460905183
ID203506,203506,7,62.45441437,18.9420996,14.88640711,0,123,41,0.25,1,,34.40983607,34,25,44,2099,4.379410345,200.9672131,202,145,258,12259,33.06557485,246.8852459,209,75,594,15060,135.5079454,,,0.042531035,0.641082501,-0.037992789,-0.480067141,0.710269872,1.513279399
ID204102,204102,7,65.96336365,18.97082413,14.92261037,0,126,42,0.25,1,,32.81967213,33,24,38,2002,3.537928757,214.6557377,217,138,280,13094,38.45901942,262.1147541,216,64,624,15989,143.297255,,,0.028329612,0.511120664,-0.031153221,-0.358940238,0.71112865,1.520369348
ID203316,203316,7,55.477005,18.98660156,14.89436159,0,129,43,0.25,1,,34.52459016,35,22,41,2106,3.403951417,194.2786885,194,141,254,11851,32.32858959,233.6557377,209,75,535,14253,116.2500015,,,0.044192591,0.858507387,-0.065866402,-0.847468083,0.692690237,1.645034673
