LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID39443,39443,0,4.277425289154053,11.789963645962843,24.084493926958594,0.0,84.04698371887207,28,0.25,1,,55.26229508196721,55.0,41.0,69.0,3371.0,6.954379050507822,35.50819672131148,32.0,19.0,66.0,2166.0,12.339128752090065,,,-0.031121729523877987,-0.5104991965851426,0.2290629594284388,1.0726421382338127
ID40348,40348,0,4.064108848571777,11.823009714876857,23.807903223332463,0.0,87.04866170883179,29,0.25,1,,56.36065573770492,57.0,45.0,73.0,3438.0,6.833819788096173,35.26229508196721,31.0,21.0,53.0,2151.0,9.045996608710881,,,-0.04388181253644175,-0.7570341817320956,0.2509698439658192,1.5640795956861553
ID40088,40088,0,4.78155517578125,11.73007889263551,23.903827380515292,0.0,90.0503396987915,30,0.25,1,,54.0655737704918,55.0,35.0,68.0,3298.0,7.953759807912685,38.032786885245905,34.0,22.0,66.0,2320.0,11.820839244197446,,,-0.03368745770443171,-0.4739461076615973,0.2508481793437888,1.2904648713351556
ID40798,40798,0,4.682037830352783,11.657863398037536,23.87065267618496,0.0,93.05201768875122,31,0.25,1,,57.19672131147541,56.0,37.0,75.0,3489.0,8.831420557930544,35.67213114754098,33.0,18.0,62.0,2176.0,11.98849630753778,,,-0.0032367082320171534,-0.04206124080149758,0.2512427448693382,1.1949405389100276
ID41035,41035,0,4.215850353240967,11.635741701498471,23.81977118166904,0.0,96.05369567871094,32,0.25,1,,57.01639344262295,57.0,44.0,76.0,3478.0,6.766318061493241,34.63934426229508,33.0,19.0,55.0,2113.0,10.401975432396236,,,-0.01791528723580907,-0.3074341831942917,0.2379327620039912,1.2800915280439231
ID39662,39662,0,3.671555757522583,11.75221904037118,23.851909515967346,0.0,99.05537366867065,33,0.25,1,,52.60655737704918,52.0,39.0,71.0,3209.0,7.179319114708558,34.967213114754095,33.0,22.0,58.0,2133.0,8.430039962567898,,,-0.06315194934772926,-0.9878800685686424,0.2275034700593956,1.5375409077686069
ID40583,40583,0,4.037668704986572,11.973337197496337,23.83984854951529,0.0,102.05705165863037,34,0.25,1,,52.68852459016394,53.0,35.0,71.0,3214.0,8.168110723226347,34.885245901639344,33.0,20.0,56.0,2128.0,8.925802224740993,,,-0.09645338979328277,-1.377182042580441,0.25381388700114826,1.582365585709082
ID41508,41508,0,3.180361270904541,11.71304599883262,23.91796864783797,0.0,105.05872964859009,35,0.25,1,,53.19672131147541,54.0,40.0,66.0,3245.0,6.158516250231997,31.327868852459016,29.0,17.0,47.0,1911.0,7.304613408605573,,,-0.03121676338327769,-0.556672833070051,0.20232933076425352,1.443440926106571
ID40075,40075,0,1.9689375162124634,11.674836003559882,24.080222146390437,0.0,108.0604076385498,36,0.25,1,,54.31147540983606,53.0,35.0,68.0,3313.0,6.871537876406215,25.049180327868854,23.0,15.0,39.0,1528.0,6.422424852312914,,,-0.044443861765168645,-0.7352300234198174,0.12255861617000678,0.8516463795374134
ID36353,36353,1,2.144195079803467,11.127005276315975,21.558872677140535,0.0,0.0,0,0.25,1,,54.42622950819672,53.0,38.0,79.0,3320.0,8.641872899615844,30.9672131147541,30.0,22.0,50.0,1889.0,5.93567523009459,,,-0.08181079632862602,-1.1222995992262763,0.12967144238136738,1.1977169056107977
ID32751,32751,1,1.7605623006820679,10.997791760404494,21.459682998672292,0.0,3.001677989959717,1,0.25,1,,53.34426229508197,55.0,39.0,65.0,3254.0,5.758718740314954,29.672131147540984,29.0,20.0,45.0,1810.0,5.749554508758076,,,-0.06565341808250647,-1.3017907513602793,0.10451186996605606,0.9766518357499193
ID34151,34151,1,1.5379462242126465,11.061720405715063,21.547225594637084,0.0,9.00503396987915,3,0.25,1,,50.32786885245902,50.0,37.0,65.0,3070.0,5.974170267285128,29.83606557377049,29.0,19.0,42.0,1820.0,4.909787259032894,,,-0.09173658814560921,-1.7017341111001094,0.11180722473382328,1.2222196165430663
ID31901,31901,1,1.7514296770095825,11.043300225039102,21.612594588247482,0.0,12.006711959838867,4,0.25,1,,54.32786885245902,52.0,35.0,78.0,3314.0,8.92323056498301,30.737704918032787,30.0,20.0,45.0,1875.0,4.618447211434677,,,-0.06362012706847488,-0.8273190260530168,0.12192617725753642,1.4465655728777398
ID33888,33888,1,2.2849576473236084,10.992868504475226,21.520729417928077,0.0,15.008389949798584,5,0.25,1,,55.65573770491803,56.0,40.0,75.0,3395.0,6.013554816417213,31.049180327868854,30.0,21.0,51.0,1894.0,7.142423093759795,,,-0.062075200999582476,-1.225064008346129,0.1399357438783135,1.067291010930535
ID35782,35782,1,1.860510230064392,10.952424999163586,21.587337882195545,0.0,18.0100679397583,6,0.25,1,,53.63934426229508,52.0,40.0,71.0,3272.0,8.029181749271935,29.983606557377048,31.0,17.0,40.0,1829.0,5.084262658041604,,,-0.0849777469877795,-1.2408398235450402,0.09938576553900481,1.06625226153544
ID33315,33315,1,2.4370460510253906,11.011392039789486,21.50431470011749,0.0,21.011745929718018,7,0.25,1,,54.78688524590164,55.0,39.0,70.0,3342.0,6.628511029631416,31.639344262295083,31.0,22.0,56.0,1930.0,6.988163294422091,,,-0.0662603791047122,-1.1730560180618321,0.15010284495382564,1.18180730703664
ID33034,33034,1,2.751380443572998,11.024956459169434,21.426637342731354,0.0,24.013423919677734,8,0.25,1,,54.78688524590164,55.0,41.0,76.0,3342.0,6.306385002779222,33.52459016393443,35.0,21.0,48.0,2045.0,6.1579394751194965,,,-0.07147542225789877,-1.337486636079481,0.1683438291241966,1.568861441287646
ID32460,32460,1,2.4387776851654053,10.948905373091007,21.433226982979253,0.0,27.01510190963745,9,0.25,1,,54.67213114754098,55.0,42.0,68.0,3335.0,5.140432249903407,31.688524590163933,32.0,19.0,56.0,1933.0,7.067628040595981,,,-0.06239641929230865,-1.4155876656013486,0.16663008888401182,1.2807919293156476
ID32180,32180,1,2.7676031589508057,10.929523869595368,21.399852348186435,0.0,30.016779899597168,10,0.25,1,,52.278688524590166,51.0,46.0,65.0,3189.0,4.438960642391352,31.770491803278688,30.0,19.0,49.0,1938.0,7.925472525603653,,,-0.09157063317363719,-2.3743155532719094,0.14904604936254504,1.039948430297767
ID34429,34429,1,3.627087354660034,11.116101759706886,21.441219078207954,0.0,33.018457889556885,11,0.25,1,,57.704918032786885,56.0,40.0,82.0,3520.0,10.867910351573391,35.75409836065574,34.0,16.0,63.0,2181.0,9.649966731730077,,,-0.07246585115166976,-0.8296602184428804,0.19944504855825115,1.2321764755853843
ID34945,34945,1,3.4281959533691406,11.133677198250062,21.442444369454968,0.0,36.0201358795166,12,0.25,1,,55.85245901639344,55.0,40.0,75.0,3407.0,9.06795836186178,33.868852459016395,31.0,16.0,63.0,2066.0,10.823547492752498,,,-0.06549886232584237,-0.8634092540999783,0.19338677519138153,1.0141598225370256
ID35238,35238,1,2.6040499210357666,11.105100243425545,21.46013022306987,0.0,39.02181386947632,13,0.25,1,,60.950819672131146,59.0,41.0,88.0,3718.0,11.326114705270289,30.83606557377049,31.0,16.0,43.0,1881.0,6.760622081507125,,,-0.0551652242215272,-0.6284027957741593,0.15826744104681262,1.2464791794427563
ID36045,36045,1,2.6333322525024414,11.11944985199683,21.342687615063056,0.0,42.023491859436035,14,0.25,1,,58.0,56.0,41.0,81.0,3538.0,8.826097665446492,31.950819672131146,32.0,18.0,47.0,1949.0,6.317769198876547,,,-0.05977710233029382,-0.8355901191613333,0.1618066692520419,1.4086749655364685
ID35498,35498,1,2.6179158687591553,11.145573624700738,21.37619487354702,0.0,45.02516984939575,15,0.25,1,,58.68852459016394,58.0,42.0,86.0,3580.0,9.95412976877195,31.83606557377049,31.0,23.0,48.0,1942.0,6.437339843622914,,,-0.06528247137605589,-0.8235616007255528,0.16487767305296772,1.3999885288539955
ID34684,34684,1,3.8655266761779785,11.14265326308702,21.33491483491218,0.0,48.02684783935547,16,0.25,1,,62.65573770491803,63.0,47.0,83.0,3822.0,6.896581872932029,34.90163934426229,34.0,20.0,55.0,2129.0,9.25869846510618,,,-0.03316718122078684,-0.6233243987865276,0.22441283871547485,1.3818016481500164
ID36630,36630,1,2.2100141048431396,11.00359162469488,21.302589344705115,0.0,51.028525829315186,17,0.25,1,,55.08196721311475,55.0,41.0,71.0,3360.0,5.754114707370179,29.639344262295083,28.0,17.0,50.0,1808.0,7.108757010160651,,,-0.07058835547920823,-1.4540718857293742,0.14579331229284329,1.0610509463782776
ID37412,37412,1,2.1045660972595215,11.082260486341573,21.30143705610958,0.0,54.0302038192749,18,0.25,1,,57.14754098360656,56.0,43.0,74.0,3486.0,6.407901543078852,28.983606557377048,27.0,19.0,50.0,1768.0,6.4277829336889525,,,-0.06039678486186653,-1.1465184271045565,0.14091909897721042,1.1138744097110294
ID36894,36894,1,2.786224126815796,11.15492960455572,21.279937178239127,0.0,57.03188180923462,19,0.25,1,,58.09836065573771,57.0,42.0,78.0,3544.0,8.621107658982087,30.852459016393443,29.0,12.0,57.0,1882.0,8.694511804530816,,,-0.05797920058477587,-0.8295499403503218,0.17660097472257352,1.0652179367515549
ID38651,38651,1,3.674562692642212,11.045792083976847,21.20103854762263,0.0,60.033559799194336,20,0.25,1,,52.57377049180328,53.0,37.0,66.0,3207.0,5.286646751938455,32.950819672131146,31.0,17.0,63.0,2010.0,10.255772731342086,,,-0.08967572746010699,-1.9592850016349048,0.2121938975686562,1.124834495367059
ID37992,37992,1,3.630417585372925,11.222368155473662,21.254557407694445,0.0,63.03523778915405,21,0.25,1,,60.868852459016395,59.0,41.0,86.0,3713.0,9.728781029906514,32.442622950819676,30.0,19.0,52.0,1979.0,8.926598064518446,,,-0.0550448301616141,-0.7289068169909272,0.22164350025077953,1.3187743326494437
ID38182,38182,1,2.4543802738189697,11.208081074029014,21.225853803094438,0.0,66.03691577911377,22,0.25,1,,60.83606557377049,60.0,46.0,78.0,3711.0,7.739897346151416,29.540983606557376,27.0,19.0,54.0,1802.0,7.980337859372044,,,-0.038689475252880225,-0.6326813848660389,0.16623796399633006,1.0553018648012322
ID39361,39361,1,3.753333568572998,11.260852398687094,21.24135539765853,0.0,69.03859376907349,23,0.25,1,,63.49180327868852,63.0,47.0,98.0,3873.0,8.688350343649194,31.9672131147541,29.0,19.0,59.0,1950.0,10.556147045070869,,,-0.033115175448301726,-0.500567500181387,0.22506019107655018,1.1126808063125397
ID37146,37146,1,2.8802530765533447,11.168676366742558,21.266351145635348,0.0,72.0402717590332,24,0.25,1,,59.47540983606557,58.0,45.0,83.0,3628.0,9.038079732216444,29.950819672131146,30.0,14.0,47.0,1827.0,7.990465629962158,,,-0.059367719534462696,-0.8306570567891935,0.1666984145989692,1.0711233379807712
ID37650,37650,1,3.0649006366729736,11.14168488711383,21.257033878131733,0.0,75.04194974899292,25,0.25,1,,57.14754098360656,58.0,37.0,79.0,3486.0,6.410501970916606,30.65573770491803,27.0,18.0,57.0,1870.0,9.323599530048536,,,-0.05385610049663856,-1.0148765473934158,0.18237290084083121,1.0142943224959775
ID38407,38407,1,3.034243583679199,11.155113606344289,21.40354531378614,0.0,78.04362773895264,26,0.25,1,,65.09836065573771,65.0,46.0,99.0,3971.0,12.268801786146826,30.295081967213115,28.0,16.0,52.0,1848.0,8.735643960798543,,,-0.03306938240740673,-0.36293484771483164,0.18633292299275067,1.0894071368991654
ID38911,38911,1,3.677804470062256,11.226421492513925,21.26297503651179,0.0,81.04530572891235,27,0.25,1,,61.34426229508197,60.0,45.0,96.0,3742.0,9.69859997783467,32.131147540983605,29.0,20.0,60.0,1960.0,9.954019974924815,,,-0.048783305987567326,-0.6487638788754807,0.21053887508597577,1.1228229513898047
ID39303,39303,1,4.021768569946289,11.184224012431187,21.203055415914363,0.0,84.04698371887207,28,0.25,1,,59.131147540983605,57.0,41.0,85.0,3607.0,9.40297011558239,33.721311475409834,32.0,18.0,58.0,2057.0,10.028511267948305,,,-0.05144756030505154,-0.6821575444381448,0.24553650527155974,1.325737664997756
ID40306,40306,1,4.882612705230713,11.2187290535506,21.207554720176734,0.0,87.04866170883179,29,0.25,1,,62.01639344262295,60.0,35.0,84.0,3783.0,9.810694510377758,37.049180327868854,34.0,14.0,79.0,2260.0,14.548111251417023,,,-0.05161702482246522,-0.6880911442896995,0.2718694492008448,1.0887291677535684
ID40028,40028,1,4.220181941986084,11.144051127124204,21.165634863468018,0.0,90.0503396987915,30,0.25,1,,57.63934426229508,53.0,45.0,78.0,3516.0,8.350714114942996,33.83606557377049,29.0,15.0,68.0,2064.0,12.935970943933627,,,-0.05357313550851927,-0.7814216095963423,0.23510451658529288,0.9957907431189674
ID40761,40761,1,3.627734422683716,11.28789846915131,21.203446371301943,0.0,93.05201768875122,31,0.25,1,,64.72131147540983,63.0,45.0,98.0,3948.0,11.604785144558521,31.39344262295082,28.0,16.0,65.0,1915.0,11.001937236269786,,,-0.05059391850947535,-0.5944105487935574,0.22916457727409487,1.0639892204038537
ID40996,40996,1,2.9758079051971436,11.33486507226599,21.244622904076586,0.0,96.05369567871094,32,0.25,1,,68.59016393442623,65.0,43.0,116.0,4184.0,16.39245461503587,30.016393442622952,27.0,19.0,49.0,1831.0,8.472488424854271,,,-0.04092065282370604,-0.35705561010899134,0.19307897498930973,1.1466828388324053
ID39631,39631,1,4.256324291229248,11.34766185733791,21.308942956384456,0.0,99.05537366867065,33,0.25,1,,77.54098360655738,73.0,55.0,124.0,4730.0,18.917869656748532,33.22950819672131,30.0,17.0,65.0,2027.0,11.116644341741129,,,-0.022658432928690537,-0.19005205633836747,0.2587485621943561,1.2289073895477176
ID40542,40542,1,3.59782338142395,11.347897338414828,21.213675716927263,0.0,102.05705165863037,34,0.25,1,,65.72131147540983,64.0,45.0,91.0,4009.0,9.350813061869685,30.983606557377048,29.0,16.0,52.0,1890.0,9.552472286060626,,,-0.05706578571948807,-0.8507094340987678,0.21489251356819886,1.1474390038947673
ID41470,41470,1,3.4869415760040283,11.310845467170513,21.25548626244828,0.0,105.05872964859009,35,0.25,1,,65.78688524590164,65.0,48.0,94.0,4013.0,11.174546603924416,30.508196721311474,27.0,16.0,57.0,1861.0,10.231687626877058,,,-0.05974820579656501,-0.7482041395656588,0.21009123639258806,1.0353545163176663
ID40003,40003,1,3.925891160964966,11.144825726330692,21.29032281346245,0.0,108.0604076385498,36,0.25,1,,61.950819672131146,61.0,40.0,96.0,3779.0,11.100189532177964,33.42622950819672,30.0,18.0,57.0,2039.0,10.234678005671766,,,-0.04097289261513199,-0.4768836148555749,0.2364451993791313,1.2491046661718754
ID41719,41719,1,3.3436574935913086,11.258183191903584,21.288299936598357,0.0,111.06208562850952,37,0.25,1,,69.27868852459017,66.0,47.0,105.0,4226.0,15.550060179455881,30.852459016393443,27.0,17.0,56.0,1882.0,10.023033581994643,,,-0.024675023243066717,-0.22542693366112745,0.2138175675056663,1.084452564387777
ID41237,41237,1,4.483168125152588,10.794508937591043,21.33721746878348,0.0,114.06376361846924,38,0.25,1,,54.622950819672134,55.0,36.0,72.0,3332.0,8.575476535692207,34.557377049180324,31.0,21.0,65.0,2108.0,11.560744771515855,,,-0.06951150432929622,-0.9516835659745654,0.25196311006576877,1.2031793843182652
ID43625,43625,1,3.6487107276916504,11.043915096307757,21.42657400863636,0.0,117.06544160842896,39,0.25,1,,65.06557377049181,61.0,46.0,101.0,3969.0,12.804776260519635,32.85245901639344,32.0,14.0,54.0,2004.0,8.582610452874599,,,-0.04632246332293021,-0.4936275134584292,0.23917969834204056,1.4776395294384206
ID41941,41941,1,4.662446975708008,11.196843949941767,21.500966859472207,0.0,120.06711959838867,40,0.25,1,,77.91803278688525,73.0,46.0,122.0,4753.0,16.642611055127148,33.9344262295082,30.0,16.0,64.0,2070.0,11.872754317426402,,,-0.013325847520599688,-0.12646419957003183,0.27979541259104823,1.2497382598609696
ID42832,42832,1,4.9199299812316895,11.137583521223927,21.580914715398038,0.0,123.06879758834839,41,0.25,1,,73.95081967213115,68.0,50.0,131.0,4511.0,18.570968588550784,35.85245901639344,35.0,19.0,70.0,2187.0,12.868354033019362,,,-0.04324772481875678,-0.3599997454281522,0.2968886088616274,1.2756067306101246
ID42571,42571,1,4.351705551147461,11.135737790837707,21.54170087934068,0.0,126.0704755783081,42,0.25,1,,72.21311475409836,66.0,49.0,104.0,4405.0,15.481294900727093,34.9344262295082,30.0,16.0,66.0,2131.0,11.687413247391426,,,-0.047745384154310275,-0.46775355336115954,0.24848664401972653,1.1898284799421175
ID43211,43211,1,3.74326753616333,11.208344247032967,21.46649373844349,0.0,129.07215356826782,43,0.25,1,,73.08196721311475,72.0,47.0,110.0,4458.0,16.91379622474625,31.21311475409836,26.0,19.0,59.0,1904.0,10.442085925232819,,,-0.025441844462303,-0.2256004511884653,0.22739276465912875,1.1075744409863417
ID42159,42159,1,3.891601324081421,11.202536191550426,21.371623044067793,0.0,132.07383155822754,44,0.25,1,,74.08196721311475,72.0,51.0,112.0,4519.0,16.214494628744177,33.31147540983606,30.0,19.0,58.0,2032.0,9.822662544012795,,,-0.009705667387587954,-0.08955713571250683,0.243200119581257,1.3268364112611213
ID44259,44259,1,3.5950207710266113,11.035211580268365,21.248040538080218,0.0,135.07550954818726,45,0.25,1,,62.67213114754098,61.0,41.0,97.0,3823.0,10.769898345969366,31.57377049180328,28.0,19.0,50.0,1926.0,9.120414859704287,,,-0.042313541657029496,-0.5142199069370899,0.21850533807829184,1.2415850228298095
ID43409,43409,1,3.0318655967712402,11.103432469400378,21.397977651558985,0.0,138.07718753814697,46,0.25,1,,75.47540983606558,73.0,47.0,115.0,4604.0,16.88846406809201,30.311475409836067,29.0,18.0,43.0,1849.0,6.538452884300581,,,-0.02047467396159397,-0.18683001422714354,0.21014603235990822,1.6100727017582956
ID43094,43094,1,2.424931526184082,11.062498117614414,21.275081134557663,0.0,141.0788655281067,47,0.25,1,,62.67213114754098,62.0,39.0,89.0,3823.0,10.497176305202924,27.147540983606557,26.0,16.0,41.0,1656.0,6.193642077630281,,,-0.0499845040483615,-0.6282560295510807,0.15591778458609715,1.1824508512840957
ID43836,43836,1,2.961840867996216,11.068351297243709,21.091833180791035,0.0,144.0805435180664,48,0.25,1,,59.0,60.0,39.0,89.0,3599.0,9.584710046040342,29.901639344262296,28.0,18.0,46.0,1824.0,7.520427554407588,,,-0.03256160618623932,-0.4143673507089199,0.1862669381450537,1.248635884058904
ID44042,44042,1,2.0783562660217285,11.118043708011824,21.0615200316286,0.0,147.08222150802612,49,0.25,1,,58.16393442622951,58.0,43.0,76.0,3548.0,7.32616390723197,27.295081967213115,26.0,14.0,40.0,1665.0,5.837648677036221,,,-0.050466329043476116,-0.8439145726398821,0.16037982402648315,1.2924864760864232
ID44455,44455,1,2.8094401359558105,11.136965700337155,20.95688339661767,0.0,150.08389949798584,50,0.25,1,,55.77049180327869,57.0,41.0,73.0,3402.0,7.828140355203462,30.19672131147541,29.0,18.0,47.0,1842.0,7.4427138243411095,,,-0.06136349919383348,-0.9315121939368683,0.18278534214789197,1.2539894947076364
ID42356,42356,1,2.7298977375030518,11.044479852361816,20.91732813046619,0.0,153.08557748794556,51,0.25,1,,56.18032786885246,57.0,44.0,81.0,3427.0,7.742756177488976,29.37704918032787,28.0,16.0,50.0,1792.0,7.243764984284137,,,-0.035894681653687324,-0.5402867401334832,0.19776315664549451,1.3392086625861448
ID45041,45041,1,3.3558218479156494,11.091365648622451,21.120160447739345,0.0,156.08725547790527,52,0.25,1,,61.09836065573771,62.0,44.0,88.0,3727.0,8.190858559053883,29.983606557377048,29.0,15.0,57.0,1829.0,9.131432533249622,,,-0.05933910868726618,-0.9411049489506599,0.23065395121410392,1.2308351766969814
ID44658,44658,1,3.1046063899993896,11.001364845335027,21.1674124172397,0.0,159.088933467865,53,0.25,1,,60.40983606557377,59.0,49.0,78.0,3685.0,7.337976672035982,28.78688524590164,25.0,15.0,52.0,1756.0,8.848944860072981,,,-0.04922255296410621,-0.8524061796946922,0.199667725081322,1.0828793650407216
ID44842,44842,1,2.3264319896698,10.91086520650159,21.11513019528774,0.0,165.09228944778442,55,0.25,1,,61.59016393442623,60.0,46.0,78.0,3757.0,6.3754138406337395,26.19672131147541,25.0,17.0,37.0,1598.0,5.430836866546283,,,-0.03098087921186744,-0.6177238458439254,0.1738401854785024,1.428734005853108
ID45448,45448,1,1.6386979818344116,11.000980938772246,21.04498920691732,0.0,168.09396743774414,56,0.25,1,,60.14754098360656,58.0,46.0,77.0,3669.0,7.630718763816355,25.24590163934426,25.0,18.0,39.0,1540.0,4.485739395405986,,,-0.02996581001424082,-0.48699152662406253,0.14116339384957388,1.3923906604429412
ID45233,45233,1,2.677623987197876,10.922174485426757,21.05648049517654,0.0,171.09564542770386,57,0.25,1,,60.22950819672131,60.0,44.0,75.0,3674.0,7.638484672199829,27.737704918032787,25.0,17.0,48.0,1692.0,7.894938545980502,,,-0.030572706972016448,-0.4973369794160659,0.18724060806850937,1.1081870369783662
ID45846,45846,1,3.908224582672119,11.0431188443,21.24121106692463,0.0,174.09732341766357,58,0.25,1,,62.721311475409834,60.0,44.0,91.0,3826.0,9.434212822737221,30.098360655737704,27.0,15.0,53.0,1836.0,10.215519105806267,,,-0.07550156582721124,-1.0858985066362872,0.25449759688176965,1.195435776967325
ID46041,46041,1,3.699446678161621,10.944247620142415,21.2451473583941,0.0,177.0990014076233,59,0.25,1,,60.40983606557377,60.0,45.0,77.0,3685.0,6.391079849238645,30.016393442622952,26.0,17.0,58.0,1831.0,10.866602970077153,,,-0.07070446550748316,-1.43832292484877,0.22916607068955983,1.029993442944373
ID36306,36306,2,7.892818927764893,11.269889667115514,18.46384799789794,0.0,0.0,0,0.25,1,,69.65573770491804,70.0,57.0,87.0,4249.0,6.361040915609226,52.68852459016394,51.0,27.0,101.0,3214.0,18.51894613956795,,,0.0033724199511479206,0.07361023315681559,0.3327191958411426,1.4205907060646532
ID32708,32708,2,7.0224690437316895,11.370275822797254,18.39897458525214,0.0,3.001677989959717,1,0.25,1,,67.57377049180327,68.0,50.0,83.0,4122.0,7.0082309141785615,50.14754098360656,45.0,30.0,96.0,3059.0,15.828072177383417,,,-9.667104578241879E-4,-0.018660196038575896,0.32671761932866195,1.5604349708825962
ID33564,33564,2,7.432606220245361,11.263006975987594,18.400243246773815,0.0,6.003355979919434,2,0.25,1,,65.52459016393442,64.0,52.0,85.0,3997.0,7.006203340319323,51.32786885245902,49.0,22.0,95.0,3131.0,16.252919031644144,,,-0.007345372189747894,-0.13840991629563093,0.3416355334163554,1.6083491710974618
ID34108,34108,2,7.704610347747803,11.097385666420063,18.362548512243976,0.0,9.00503396987915,3,0.25,1,,68.19672131147541,68.0,55.0,87.0,4160.0,7.206061504342828,53.885245901639344,53.0,24.0,91.0,3287.0,16.850418749154517,,,-0.011585680304343456,-0.2218595043930217,0.33313668918856637,1.5982214357993423
ID31857,31857,2,7.628742694854736,11.201909993998203,18.436045777909424,0.0,12.006711959838867,4,0.25,1,,68.67213114754098,68.0,56.0,85.0,4189.0,6.373699374448642,48.75409836065574,42.0,23.0,91.0,2974.0,18.952269642187026,,,-0.0025050212043990546,-0.0541152455961746,0.32533878906962144,1.2629577878732523
ID33840,33840,2,8.394084930419922,11.118403889866384,18.383775326665372,0.0,15.008389949798584,5,0.25,1,,68.50819672131148,68.0,56.0,83.0,4179.0,5.430233115989504,52.885245901639344,45.0,27.0,102.0,3226.0,19.348641951185915,,,-0.014811897739236603,-0.3793548182682323,0.35005237083544855,1.4174131031057267
ID35742,35742,2,7.015822410583496,10.99539593784023,18.49515854993267,0.0,18.0100679397583,6,0.25,1,,73.36065573770492,72.0,52.0,107.0,4475.0,11.805412299570122,47.049180327868854,40.0,24.0,97.0,2870.0,18.79665416105412,,,0.00971575783488016,0.11958854680515354,0.32653329201485365,1.2322840274147089
ID33267,33267,2,6.9662299156188965,11.081918456885644,18.44624659815981,0.0,21.011745929718018,7,0.25,1,,69.62295081967213,69.0,53.0,90.0,4247.0,7.931296519540442,47.08196721311475,44.0,22.0,89.0,2872.0,17.99749527199754,,,-0.01706039420313495,-0.3047196510237954,0.3082013628822915,1.2326292967502057
ID33000,33000,2,7.084212779998779,11.102608211064622,18.508929526439854,0.0,24.013423919677734,8,0.25,1,,70.90163934426229,72.0,52.0,88.0,4325.0,8.332076407940553,46.278688524590166,41.0,20.0,86.0,2823.0,17.842020763300127,,,0.006561426429245757,0.11094072734482227,0.30770121598147077,1.2206402410083228
ID32421,32421,2,6.649271011352539,11.07908515149496,18.54596178077001,0.0,27.01510190963745,9,0.25,1,,73.68852459016394,74.0,58.0,88.0,4495.0,6.924692492827287,47.442622950819676,42.0,25.0,100.0,2894.0,18.221346995729974,,,0.006252830054286223,0.13225097264395042,0.3208837460792488,1.2650314766342983
ID32128,32128,2,7.34160852432251,11.029592226901043,18.513651631481398,0.0,30.016779899597168,10,0.25,1,,70.98360655737704,71.0,58.0,88.0,4330.0,6.9509994563820054,47.91803278688525,43.0,26.0,103.0,2923.0,18.681804946674017,,,0.020216097105808822,0.4047118733896064,0.32016202809701677,1.244092660724772
ID34390,34390,2,7.5410051345825195,11.098425320942923,18.396053796909612,0.0,33.018457889556885,11,0.25,1,,72.70491803278688,71.0,60.0,92.0,4435.0,7.625274338879186,47.967213114754095,41.0,22.0,104.0,2926.0,19.376934065287312,,,0.01198405583181477,0.22582315216549143,0.3326087744085787,1.235721077511536
ID34906,34906,2,7.5372209548950195,11.133501930106133,18.419112790964753,0.0,36.0201358795166,12,0.25,1,,69.0327868852459,68.0,54.0,84.0,4211.0,7.037914494874064,48.885245901639344,45.0,26.0,93.0,2982.0,17.619211447220277,,,-0.006713172372662198,-0.13258504438251106,0.3284851307584534,1.372082893796367
ID35192,35192,2,6.230430603027344,11.067219832186359,18.435669177244737,0.0,39.02181386947632,13,0.25,1,,67.42622950819673,67.0,55.0,88.0,4113.0,5.920188669272409,46.08196721311475,42.0,27.0,91.0,2811.0,15.3788762939811,,,-0.02461608527575697,-0.5748661295226921,0.30440663308553956,1.3985484482483832
