LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,,,
ID300005,300005,74,1.351479172706604,21.646598089904124,21.33370787948249,0.0,123.06879758834839,41,0.25,1,,63.18032786885246,64.0,51.0,78.0,3854.0,6.241015400080639,16.524590163934427,15.0,10.0,28.0,1008.0,4.27241757235506,4.245901639344262,4.0,2.0,7.0,259.0,1.0108698845535307,,,-0.00932178449553194,-0.190512318388185,0.15908244533153884,1.0616831626309728,-0.04518129071448024,-0.39750480207498146
ID299914,299914,74,1.680212140083313,21.654877235575185,21.297444566239665,0.0,126.0704755783081,42,0.25,1,,64.75409836065573,64.0,45.0,96.0,3950.0,10.404575496233885,17.24590163934426,17.0,10.0,25.0,1052.0,4.311441126834963,4.557377049180328,4.0,2.0,8.0,278.0,1.5440702721911586,,,-0.00572651186206033,-0.07168977144855741,0.19610325848213123,1.3116246707482029,0.013327258229866747,0.07763704239329275
ID299862,299862,74,1.1541037559509277,21.69881356255132,21.22527777357605,0.0,129.07215356826782,43,0.25,1,,69.08196721311475,69.0,56.0,82.0,4214.0,7.114059042879373,16.0,15.0,12.0,25.0,976.0,3.6514837167011076,4.360655737704918,4.0,2.0,8.0,266.0,1.140654591090074,,,0.02019792828005703,0.38450289596088555,0.1345688960515713,1.0394280352654854,-0.02262027787346424,-0.1769547625299857
ID300379,300379,74,1.4162417650222778,21.822236960278673,21.357509748063524,0.0,132.07383155822754,44,0.25,1,,72.42622950819673,71.0,56.0,87.0,4418.0,7.414982617182237,16.852459016393443,16.0,10.0,28.0,1028.0,4.170675666978395,4.983606557377049,5.0,2.0,8.0,304.0,1.543716330576838,,,0.06776743518600532,1.2398242096264969,0.17141136785947833,1.1825432770973716,0.034263456501358,0.21389776083056283
ID300329,300329,74,1.729872226715088,21.709264606745275,21.37139299138761,0.0,135.07550954818726,45,0.25,1,,68.95081967213115,69.0,50.0,92.0,4206.0,10.6511755681524,17.065573770491802,17.0,9.0,29.0,1041.0,4.296777290245239,4.934426229508197,5.0,2.0,6.0,301.0,0.9978118135703482,,,0.049527663212457246,0.6109783668769408,0.2039347881798648,1.3455393358474288,0.08526242471422131,0.777035619214609
ID300112,300112,74,1.951421856880188,21.729252470826793,21.31023683419031,0.0,138.07718753814697,46,0.25,1,,68.14754098360656,67.0,50.0,88.0,4157.0,7.901130859089666,18.983606557377048,18.0,10.0,36.0,1158.0,5.113680355278016,4.147540983606557,4.0,2.0,6.0,253.0,0.9632594938327967,,,0.019116655616039945,0.3235779710895753,0.22900284625404022,1.3834489363388294,-0.002073038177519338,-0.01788899437430439
ID300065,300065,74,1.2767651081085205,21.573345743091078,21.410680947448448,0.0,141.0788655281067,47,0.25,1,,66.01639344262296,65.0,45.0,84.0,4027.0,8.907846360145436,16.721311475409838,17.0,11.0,26.0,1020.0,3.2615494658264477,5.049180327868853,5.0,2.0,8.0,308.0,1.1751060875256711,,,0.04996796403082863,0.7053824957378161,0.1600233917372889,1.4144678712656928,0.029337485521143868,0.24492826184846775
ID300219,300219,74,1.0655081272125244,21.478447596972845,21.51675312820937,0.0,144.0805435180664,48,0.25,1,,53.16393442622951,54.0,21.0,87.0,3243.0,14.60157563172419,16.21311475409836,16.0,12.0,22.0,989.0,2.7271154119225236,4.278688524590164,4.0,0.0,7.0,261.0,1.5719536416084667,,,0.04191629883571926,0.2929526852274894,0.13110833853191928,1.3782215754863272,0.023130463834289256,0.12307058347149258
ID299705,299705,75,4.118640899658203,20.649434190592498,18.94994772371371,0.0,99.05537366867065,33,0.25,1,,53.14754098360656,53.0,36.0,66.0,3242.0,6.640371640136243,30.21311475409836,28.0,15.0,57.0,1843.0,10.711543234751254,4.442622950819672,4.0,2.0,9.0,271.0,1.360448334973125,,,-0.08808363026434914,-1.5461833011887736,0.26554483490501624,1.1836785388563933,-7.018720078777836E-4,-0.004587227154119022
ID299346,299346,75,4.146618843078613,20.801619260898164,18.82692335705853,0.0,102.05705165863037,34,0.25,1,,62.032786885245905,60.0,46.0,100.0,3784.0,11.162388055601056,32.26229508196721,29.0,14.0,67.0,1968.0,11.640305894239868,4.163934426229508,4.0,2.0,8.0,254.0,1.4852645989727722,,,-0.0644091130989383,-0.7651657251632638,0.2881257600606933,1.2398943600411492,-0.019498607242339816,-0.111502710312011
