LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,EXTRACK_P_STUCK,EXTRACK_P_DIFFUSIVE,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Probability stuck,Probability diffusive,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,P stuck,P diffusive,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,,,
ID274802,274802,149,2.442331552505493,31.762726008890745,23.192356872658788,0.0,123.06879758834839,41,0.25,1,,47.032786885245905,47.0,34.0,64.0,2869.0,6.496068588294396,22.37704918032787,23.0,11.0,37.0,1365.0,5.410372551640133,4.344262295081967,4.0,1.0,8.0,265.0,1.7309462335347037,,,-0.022162577206889734,-0.32819632567743484,0.250400118669342,1.6564989503982057,-0.06219210584521346,-0.3328770352363613
ID275502,275502,149,4.034889221191406,31.52343233286006,23.23244376772617,0.0,126.0704755783081,42,0.25,1,,46.52459016393443,46.0,32.0,59.0,2838.0,5.497291931418139,26.065573770491802,25.0,9.0,46.0,1590.0,10.188013958338523,5.0,5.0,3.0,8.0,305.0,1.4375905768565218,,,-0.022425070359685727,-0.388282225464028,0.33484065768950066,1.2835610022061696,0.03286384976525823,0.2213299275218986
ID276305,276305,149,4.361047744750977,31.43944116064656,23.20482803288558,0.0,129.07215356826782,43,0.25,1,,45.68852459016394,46.0,39.0,56.0,2787.0,4.161494057052738,25.327868852459016,20.0,12.0,54.0,1545.0,11.8556896488218,4.442622950819672,4.0,3.0,7.0,271.0,0.8855241416610171,,,-0.037916537133453665,-0.8653738507701423,0.34233753924530536,1.0896690387515293,0.04960169006645835,0.47417756144375967
ID275687,275687,149,1.880503535270691,31.528841726409183,22.65980573872039,0.0,132.07383155822754,44,0.25,1,,55.57377049180328,54.0,38.0,80.0,3390.0,10.590025206758549,19.081967213114755,20.0,10.0,28.0,1164.0,4.298430263740523,3.7868852459016393,4.0,1.0,8.0,231.0,1.6136372382329376,,,0.013836943943639508,0.14324350323708224,0.21540615581765113,1.573547779055288,-0.06620577190302838,-0.33277516020269327
ID275777,275777,149,3.4737093448638916,31.804172094442798,22.86262047937439,0.0,135.07550954818726,45,0.25,1,,51.704918032786885,52.0,43.0,64.0,3154.0,4.298620950549458,23.983606557377048,22.0,10.0,44.0,1463.0,8.517612739257185,4.147540983606557,4.0,1.0,7.0,253.0,1.388477170305302,,,-0.00935847009358468,-0.2272589652052073,0.2969858156028369,1.2895170153433062,-0.06051143556418262,-0.3847936499338668
ID276139,276139,149,3.575071096420288,31.634288366415873,23.04802460013919,0.0,138.07718753814697,46,0.25,1,,47.68852459016394,47.0,36.0,63.0,2909.0,6.349648241192992,27.295081967213115,26.0,13.0,54.0,1665.0,9.039439994260489,4.295081967213115,4.0,2.0,6.0,262.0,0.8630230258628093,,,-0.01570404833197955,-0.23965149324199958,0.33147951255418334,1.5034710691477402,-0.018862304116088795,-0.1913567779365486
ID275968,275968,149,0.9725967645645142,31.697612730828233,23.095396918060555,0.0,141.0788655281067,47,0.25,1,,51.295081967213115,51.0,40.0,67.0,3129.0,5.174760098449274,15.0,15.0,10.0,21.0,915.0,3.410767264609729,4.918032786885246,5.0,3.0,8.0,300.0,1.0846671066462918,,,4.950661435619324E-4,0.009809881893877014,0.09294141999586006,0.7479655355283447,0.018577463973609633,0.16539307050949742
ID276751,276751,149,1.7562471628189087,31.317046248654915,23.86006676270697,0.0,144.0805435180664,48,0.25,1,,53.80327868852459,55.0,36.0,66.0,3282.0,6.757266883711559,17.114754098360656,17.0,8.0,39.0,1044.0,6.851029997150642,5.557377049180328,6.0,2.0,9.0,339.0,1.6178647467566047,,,0.007199613602718778,0.11383119723860824,0.18585829902030385,0.7830580366152051,0.08310641542315658,0.5271340489645862
ID276399,276399,149,0.8153505921363831,31.261606755020534,23.849167386544956,0.0,147.08222150802612,49,0.25,1,,52.0,54.0,33.0,68.0,3172.0,9.157874571463985,14.672131147540984,15.0,10.0,27.0,895.0,3.457944049457759,4.442622950819672,5.0,1.0,7.0,271.0,1.2182581850595058,,,0.015591189036231457,0.17434077051741867,0.11635554421624077,0.8844835949223134,0.010273029590561476,0.07416344470735593
ID276931,276931,149,1.9534525871276855,31.33255623996036,23.859383185287587,0.0,153.08557748794556,51,0.25,1,,49.377049180327866,50.0,32.0,63.0,3012.0,7.483679875627653,17.639344262295083,18.0,9.0,30.0,1076.0,6.085591690995067,4.114754098360656,4.0,0.0,8.0,251.0,2.137743051723301,,,-0.022091452025733895,-0.29810272515693037,0.16524735417179426,0.8221025793324952,-0.010793138967262215,-0.04200287593610207
