Spot ID,track_id,Quality,X,Y,Z,T,Frame
203183,6,32.39634705,14.93617987,22.54287605,0,111,37
205615,6,13.55181313,14.67519387,22.88488653,0,192,64
203951,6,25.17765045,14.89212907,22.59020814,0,147,49
204847,6,14.47002697,14.61782039,22.5955146,0,174,58
205999,6,18.21727943,14.63455212,23.18965606,0,198,66
200366,6,12.66831779,15.79693048,21.78919422,0,3,1
207406,6,30.40585709,14.57080541,22.89850226,0,249,83
204333,6,17.77841377,14.44222788,22.59989347,0,156,52
206637,6,18.55331421,14.73102085,22.79285287,0,228,76
205235,6,13.45383358,14.90598591,22.58968188,0,180,60
201010,6,17.24757957,15.83734319,21.92529323,0,21,7
200112,6,10.55702019,15.38401062,22.06614769,0,51,17
199984,6,10.20629025,16.14931142,22.00826433,0,0,0
201527,6,14.4546051,15.2962,22.41556255,0,66,22
202677,6,19.46934319,15.32494904,22.54085881,0,90,30
201013,6,10.10907841,15.78019978,21.83490811,0,39,13
199609,6,11.00519562,15.79111275,21.87393073,0,30,10
201913,6,5.998086929,15.16212002,22.42147791,0,75,25
202179,6,5.641004086,15.19187327,22.2562896,0,78,26
200642,6,17.15604401,15.32923171,22.21648979,0,57,19
207810,6,28.76213837,14.54798211,22.89679706,0,261,87
203457,6,10.4768362,15.09103316,22.48978004,0,132,44
206273,6,23.13112068,14.73913257,23.16688905,0,216,72
203712,6,11.44832516,14.90217288,22.39541708,0,120,40
204743,6,17.07446098,14.40079111,22.68164146,0,153,51
203079,6,11.61358643,14.92352527,22.55288104,0,114,38
207306,6,24.65260315,14.70475453,23.11800435,0,243,81
203849,6,24.43146515,14.99581079,22.41728646,0,141,47
202575,6,8.952941895,15.33979619,22.4435311,0,102,34
200399,6,8.626933098,15.60244214,21.82390681,0,48,16
205518,6,15.67709827,14.89134489,22.5531218,0,183,61
205901,6,23.77565002,14.49490686,23.22060603,0,207,69
200530,6,13.24479771,15.93067371,21.91522032,0,18,6
205138,6,7.121343136,14.84447177,22.6525393,0,189,63
206545,6,23.83924103,14.62675706,23.02474722,0,222,74
204241,6,13.92738724,14.52066448,22.54048008,0,159,53
199508,6,9.586169243,15.83953827,21.83269934,0,6,2
201428,6,24.58637428,15.22728388,22.37763906,0,69,23
207706,6,18.8090744,14.74471461,22.93946397,0,255,85
204639,6,18.42840958,14.32914093,22.68451469,0,165,55
201820,6,5.559463024,15.3513046,22.3444634,0,99,33
202979,6,13.42982197,15.06024045,22.5102165,0,108,36
203364,6,4.885714054,15.00903808,22.53838517,0,129,43
206948,6,16.96224213,14.73096157,23.09583663,0,237,79
207204,6,24.6300087,14.59584403,23.02447883,0,240,80
206827,6,24.4587326,14.61391993,23.10286878,0,225,75
201322,6,20.5918026,15.2153119,22.26336289,0,60,20
205802,6,15.24817944,14.44296392,23.2898757,0,201,67
203754,6,14.70318222,15.00084535,22.4714285,0,144,48
202089,6,11.9365406,15.2391008,22.37590088,0,93,31
205033,6,24.87491608,14.43951193,22.50346462,0,168,56
206185,6,20.67271042,14.85050072,23.11314577,0,213,71
207598,6,9.770523071,14.71240839,22.7280647,0,252,84
199404,6,11.5904665,15.97093683,21.84566746,0,27,9
202483,6,13.50918961,15.30681633,22.32858483,0,63,21
205424,6,19.85217285,14.84391376,22.5054452,0,177,59
204150,6,6.738523483,14.83271348,22.62702515,0,126,42
201716,6,13.74897766,15.04183886,22.53590492,0,72,24
199291,6,14.64317131,16.10526635,21.83782493,0,9,3
204538,6,20.98862076,14.50048991,22.71272237,0,162,54
206456,6,23.55275154,14.69895992,23.21518423,0,219,73
202876,6,9.387742043,14.99343771,22.4352502,0,117,39
206595,7,40.71482849,19.09472692,14.85522946,0,228,76
204291,7,44.88336945,18.98538414,14.95379392,0,156,52
203138,7,58.96025085,18.92539549,14.93503792,0,111,37
206976,7,43.49562073,19.08061198,14.87781006,0,234,78
200064,7,50.67292023,19.09658076,14.87919806,0,51,17
205184,7,47.4708252,18.94105077,14.93408388,0,180,60
201093,7,67.71424103,18.99978434,14.81299066,0,24,8
202633,7,55.17786789,19.04785836,14.9233452,0,90,30
201486,7,58.05053711,19.11063573,14.88570971,0,66,22
203667,7,48.25630569,19.00949681,14.93946926,0,144,48
201874,7,51.8053093,19.12281333,14.88697281,0,75,25
199570,7,57.96648407,19.05051304,14.84414348,0,30,10
203410,7,65.91940308,18.98656783,14.89199591,0,132,44
207761,7,42.68128967,19.03230183,14.87273463,0,261,87
200214,7,51.90109253,19.10924852,14.90390101,0,42,14
200598,7,52.17062759,19.11448244,14.84215217,0,57,19
206230,7,47.53643417,18.96421008,14.94350785,0,216,72
204693,7,54.98002243,18.98183953,14.90067847,0,153,51
203029,7,56.64945602,18.96029769,14.88456693,0,114,38
202139,7,64.94290924,19.14336007,14.88848719,0,78,26
207256,7,49.55672836,19.04628176,14.89986008,0,243,81
205848,7,44.61562729,18.96203015,14.9509767,0,207,69
203806,7,53.77980423,18.98800461,14.86475107,0,141,47
206877,7,42.23778534,19.05957058,14.8828935,0,237,79
201379,7,70.04891968,19.141536,14.90894118,0,69,23
205474,7,45.55564117,18.97363241,14.93631445,0,183,61
202529,7,53.2780571,19.02758797,14.91203784,0,102,34
205093,7,40.22372055,19.0098109,14.94515564,0,189,63
204196,7,45.98066711,19.01077354,15.00961999,0,159,53
201771,7,52.08975983,19.00119545,14.88774206,0,99,33
200490,7,58.82946777,19.01152822,14.8139275,0,18,6
199466,7,82.43448639,19.02021,14.77830639,0,6,2
206505,7,38.55084229,19.03062741,14.83890164,0,222,74
207660,7,42.02705383,19.05549088,14.8850258,0,255,85
204595,7,47.68888474,18.98722159,15.00025169,0,165,55
202929,7,53.14320374,18.94692073,14.93208292,0,108,36
204982,7,55.40230179,18.97400538,14.96845393,0,168,56
203316,7,55.477005,18.98660156,14.89436159,0,129,43
201275,7,55.99591827,19.13213978,14.82572957,0,60,20
207162,7,49.16631699,19.02429092,14.90689763,0,240,80
200253,7,76.84959412,19.03194585,14.7903061,0,3,1
202428,7,51.70815659,19.12102958,14.86161223,0,63,21
206140,7,38.48069763,18.98744735,14.94570881,0,213,71
205763,7,46.80619812,18.96839959,14.90723913,0,201,67
202050,7,54.69356537,19.01472411,14.91196269,0,93,31
204482,7,56.24537659,19.00274742,14.96428418,0,162,54
206785,7,40.92176437,19.04716712,14.86362003,0,225,75
200256,7,56.51309967,19.06252173,14.85040584,0,48,16
199360,7,69.24044037,19.00735086,14.87152132,0,27,9
205383,7,49.47710419,18.91853276,14.95555021,0,177,59
204102,7,65.96336365,18.97082413,14.92261037,0,126,42
201670,7,53.60388184,19.16067203,14.88921773,0,72,24
207556,7,50.47372437,19.06540183,14.87137747,0,252,84
206409,7,42.49840164,18.99512353,14.87338076,0,219,73
200909,7,63.26984406,19.00775881,14.82973349,0,21,7
202828,7,52.88763428,18.95341479,14.84511671,0,117,39
202320,7,62.98004913,19.02083663,14.90037301,0,87,29
199254,7,74.19364166,19.0061817,14.78276295,0,9,3
204891,7,45.41199112,18.93794662,14.97523267,0,171,57
206042,7,45.59700012,18.95354002,14.91642119,0,204,68
207066,7,50.32622147,19.02902871,14.88826167,0,246,82
199898,7,73.22638702,19.00148182,14.76324005,0,0,0
201183,7,52.90325165,19.08247486,14.89162785,0,45,15
207964,7,47.16498947,19.04610898,14.84973599,0,264,88
204386,7,46.39968872,18.99994719,14.91180495,0,150,50
206690,7,43.01062012,19.09044076,14.8651102,0,231,77
203234,7,56.44282532,19.00327097,14.85418731,0,135,45
199777,7,63.20572281,19.06066753,14.86688013,0,33,11
205664,7,39.82652283,18.99921141,14.93822355,0,195,65
207462,7,45.08820343,19.0489457,14.85444174,0,258,86
201574,7,58.56972885,19.06665427,14.90333732,0,81,27
201958,7,60.46820831,19.09499746,14.91007139,0,84,28
205286,7,43.325737,18.9990968,14.93093635,0,186,62
204005,7,51.57694626,18.99761103,14.88089862,0,138,46
199908,7,59.44746399,19.0736148,14.89981676,0,36,12
200809,7,70.03069305,18.99282892,14.80635568,0,12,4
203624,7,54.41571808,18.95933986,14.85094829,0,120,40
206317,7,41.35369873,18.9938124,14.93378567,0,210,70
202732,7,46.76532745,19.01676479,14.895186,0,105,35
207859,7,50.21289063,19.04734476,14.87364253,0,267,89
202226,7,51.12202835,19.02041004,14.8885322,0,96,32
203506,7,62.45441437,18.9420996,14.88640711,0,123,41
199669,7,63.36184311,19.02290515,14.80241775,0,15,5
200948,7,62.21735382,19.07202674,14.90255763,0,39,13
200699,7,56.29125214,19.09313008,14.87010563,0,54,18
205562,7,41.02734375,19.02517629,14.92702866,0,192,64
204794,7,43.88357925,18.9382578,14.97058866,0,174,58
205951,7,39.36580658,19.00168025,14.97252674,0,198,66
203902,7,43.67049789,19.01007178,14.90104537,0,147,49
207357,7,47.88594437,19.01870935,14.86039516,0,249,83
199303,8,4.425236225,17.90340572,23.49116446,0,9,3
204427,8,6.749218464,17.64035867,23.06500427,0,150,50
206090,8,4.401278973,17.40528474,23.24628717,0,204,68
208009,8,6.436414719,16.76975943,23.10263505,0,264,88
204937,8,8.797174454,17.74019085,23.09200547,0,171,57
207113,8,10.70962715,16.94509032,23.27379826,0,246,82
199823,8,2.712130547,17.78504489,23.08794583,0,33,11
201231,8,7.227449417,17.45267935,23.14286244,0,45,15
205710,8,2.471575499,17.79629689,23.25998222,0,195,65
203276,8,7.877882004,17.81188131,23.01163884,0,135,45
202003,8,9.935321808,17.22844347,23.23577797,0,84,28
201619,8,9.170395851,17.18553267,23.17346153,0,81,27
206737,8,5.80100441,17.02006811,23.27026605,0,231,77
202385,8,5.585561275,17.34995348,23.25756966,0,87,29
204054,8,12.84476089,17.76119678,22.99949241,0,138,46
207508,8,7.476577759,16.74194029,23.14611742,0,258,86
206362,8,5.70500946,17.22296897,23.3463362,0,210,70
200857,8,3.803496122,17.74420644,23.53071853,0,12,4
205340,8,2.420681953,17.58984456,23.2290517,0,186,62
202275,8,5.680673122,17.49520195,23.52529302,0,96,32
207910,8,7.261784077,16.89753315,23.1305285,0,267,89
203558,8,5.812425613,17.51419595,23.12641865,0,123,41
202788,8,3.666090965,17.41436526,23.3681868,0,105,35
199722,8,5.108283997,17.73987043,23.43023597,0,15,5
207017,8,8.091747284,17.00504061,23.33079435,0,234,78
204335,8,4.379871368,17.49031152,23.19159512,0,156,52
205998,8,9.746571541,17.62591114,23.14254724,0,198,66
200750,8,41.42365265,17.27581409,23.05662136,0,54,18
203954,8,2.409046173,17.48571749,23.15068513,0,147,49
204850,8,4.502332687,17.61822979,23.15957323,0,174,58
201138,8,3.253863335,17.7070625,23.17184817,0,24,8
206641,8,5.336266994,17.10587013,23.25478139,0,228,76
205617,8,2.557542562,17.76657427,23.209251,0,192,64
207408,8,6.54483223,16.88092842,23.22534575,0,249,83
205239,8,7.716210365,17.57521571,23.06551066,0,180,60
200119,8,39.89125443,17.33610415,23.15505041,0,51,17
203188,8,4.87612009,17.41824698,23.22097272,0,111,37
199995,8,7.567539692,17.44259693,23.39859671,0,36,12
200378,8,3.880244732,17.96492576,23.43334724,0,3,1
201530,8,85.58096313,17.53157959,23.04671823,0,66,22
202680,8,5.078499794,17.49999498,23.19975616,0,90,30
201918,8,17.68818092,17.34928522,23.25690844,0,75,25
201027,8,4.736888409,17.59850745,23.41370701,0,39,13
206275,8,7.407136917,17.17602185,23.25735996,0,216,72
201026,8,3.73794055,17.94131213,23.26613149,0,21,7
199617,8,2.677151203,17.65544784,23.37431427,0,30,10
203462,8,7.08816433,17.46173619,23.19628888,0,132,44
207813,8,7.024167538,16.72971958,23.11845972,0,261,87
202181,8,13.13974571,17.1465675,23.13029807,0,78,26
203716,8,6.948705196,17.22969963,23.10616064,0,120,40
203851,8,7.192226887,17.54868868,23.16665309,0,141,47
207307,8,7.381350994,16.90662911,23.30251709,0,243,81
204746,8,6.379619598,17.49552429,23.0878933,0,153,51
200010,8,2.395167112,18.01674836,23.49902751,0,0,0
200648,8,57.91109085,17.26208358,23.04465825,0,57,19
205902,8,4.825605392,17.30378707,23.24340032,0,207,69
203085,8,6.546248436,17.47067372,23.24902086,0,114,38
205523,8,6.515853882,17.5282466,23.14229742,0,183,61
206546,8,5.269514084,17.1012476,23.19543116,0,222,74
202582,8,4.476536274,17.5136555,23.55036525,0,102,34
205142,8,2.360961914,17.57373447,23.25926147,0,189,63
204244,8,3.3282094,17.7163949,23.36646438,0,159,53
200411,8,7.107427597,17.43808682,23.31646032,0,42,14
201435,8,82.64936066,17.53166371,23.0984646,0,69,23
200542,8,3.23688221,17.93166048,23.4476602,0,18,6
207709,8,6.268963337,16.82306631,23.14740023,0,255,85
199516,8,4.247504234,17.88987125,23.35808562,0,6,2
204641,8,4.845564365,17.75863354,23.101643,0,165,55
206951,8,6.899398804,16.91371504,23.27763744,0,237,79
203367,8,3.642977476,17.4901862,23.3134548,0,129,43
200422,8,8.264885902,17.35679155,23.23348591,0,48,16
202982,8,5.224609375,17.42716837,23.23330624,0,108,36
207206,8,6.591545582,17.03679823,23.29218634,0,240,80
201828,8,3.180131912,17.51200238,23.57569431,0,99,33
206186,8,4.383052349,17.17858976,23.23343329,0,213,71
205801,8,14.00201416,17.58254212,23.15938651,0,201,67
201327,8,74.33333588,17.34707846,23.11757706,0,60,20
203757,8,8.604929924,17.65403766,23.05670049,0,144,48
206829,8,6.202454567,17.21438156,23.2448419,0,225,75
205036,8,5.557710648,17.80743448,23.05044137,0,168,56
202097,8,4.824593544,17.49424027,23.39636637,0,93,31
207607,8,6.940267563,16.89948166,23.2807596,0,252,84
205428,8,6.907456398,17.5027185,23.17549447,0,177,59
199412,8,3.844756603,17.87712297,23.45866533,0,27,9
202484,8,85.54846191,17.43019891,23.11181678,0,63,21
201722,8,49.95422363,17.31753056,23.35964746,0,72,24
206457,8,6.068292141,17.11032346,23.19142677,0,219,73
204153,8,6.378156662,17.64732388,23.08895488,0,126,42
202879,8,25.07105064,17.64007,23.20173003,0,117,39
204542,8,6.961859703,17.82361468,23.1180212,0,162,54
206339,9,32.38200378,16.89836402,17.99736531,0,210,70
202754,9,29.7490921,16.88345531,17.89907225,0,105,35
199938,9,28.14340973,17.04384856,18.00526631,0,36,12
199937,9,37.10688019,17.19297973,17.97387616,0,0,0
203521,9,35.3129425,16.8700212,17.88229207,0,123,41
207878,9,29.05464363,16.96252844,17.86737362,0,267,89
202245,9,27.07436371,16.89835261,18.02138988,0,96,32
205579,9,25.37570953,16.95409136,17.91496221,0,192,64
203659,9,34.83816528,16.85852737,17.876783,0,120,40
200971,9,35.63236618,17.12465614,18.01126335,0,21,7
199690,9,33.84196472,17.12221015,18.00682955,0,15,5
204303,9,30.11417007,16.89779297,17.96488922,0,156,52
207374,9,25.91311264,16.92324564,17.96392752,0,249,83
206990,9,21.5430336,16.97296572,17.96337152,0,234,78
204814,9,23.83377838,16.83483505,17.89592837,0,174,58
200717,9,30.81345558,17.03277359,17.9709551,0,54,18
200083,9,30.10708618,17.0386531,17.9695645,0,51,17
205202,9,23.02625847,16.88571112,17.95698883,0,180,60
205969,9,27.24279785,16.93849944,17.96366286,0,198,66
206608,9,23.09295082,16.94449099,17.90495495,0,228,76
203920,9,35.93713379,16.90440259,17.8958083,0,147,49
202646,9,29.12923241,16.8894876,17.96957102,0,90,30
200982,9,35.74274063,17.05320435,18.05809768,0,39,13
203156,9,31.8972168,16.83194689,17.89499276,0,111,37
201112,9,35.0404892,17.07230144,18.01527073,0,24,8
201505,9,34.04526901,17.00016899,17.99462509,0,66,22
207777,9,27.42282677,16.94176726,17.9273331,0,261,87
201895,9,33.24761963,17.00790254,17.98454115,0,75,25
206247,9,31.54660034,16.83964982,17.93741706,0,216,72
199588,9,28.6612072,17.08621891,17.9882124,0,30,10
203428,9,36.09849167,16.86731151,17.87383544,0,132,44
203050,9,32.92352295,16.84364951,17.88159936,0,114,38
200617,9,32.3054657,17.01002857,17.94132618,0,57,19
207277,9,26.36338234,16.97268064,17.98996567,0,243,81
203821,9,35.0753212,16.89930607,17.86546206,0,141,47
204717,9,30.7232666,16.89165722,17.91465085,0,153,51
202156,9,36.09191895,16.9308016,17.96558978,0,78,26
204211,9,34.19355774,16.89072445,17.9419386,0,159,53
205874,9,24.25305939,16.95987373,18.04507639,0,207,69
206901,9,23.72414589,16.95263371,18.00409801,0,237,79
202548,9,23.90947533,16.87573663,17.96317537,0,102,34
203700,9,36.49880219,16.88231695,17.86731326,0,144,48
205498,9,21.15876198,16.90800157,17.92599425,0,183,61
205112,9,21.36235619,16.9498081,17.929091,0,189,63
206520,9,28.50848389,16.88801393,17.89833147,0,222,74
199486,9,30.94489479,17.10827546,17.97556441,0,6,2
207678,9,26.85126495,16.94545426,17.87246666,0,255,85
201404,9,28.84333038,16.99506229,17.98638398,0,69,23
200508,9,34.19386292,17.0872658,18.01992429,0,18,6
201792,9,30.90511131,16.91752689,18.03519416,0,99,33
204999,9,28.4692688,16.85697582,17.86498186,0,168,56
202950,9,26.9910984,16.82396313,17.92925559,0,108,36
203333,9,38.40611267,16.90272888,17.85342638,0,129,43
200260,9,35.92343521,17.03539157,18.0213939,0,42,14
204612,9,36.36579895,16.92077977,17.96471213,0,165,55
201289,9,28.00960541,17.0913676,17.97239046,0,60,20
206153,9,29.87699318,16.83927647,17.9372975,0,213,71
206798,9,28.41702461,16.8971673,17.87442703,0,225,75
207181,9,26.11683464,16.9465946,18.01300024,0,240,80
205779,9,25.41708946,16.95346184,17.97245043,0,201,67
202066,9,32.07981873,16.8991746,17.95614308,0,93,31
202450,9,28.22402573,17.02803403,17.96951855,0,63,21
207574,9,26.19649887,16.92201482,17.94406877,0,252,84
199382,9,33.75061798,17.09276734,18.00259531,0,27,9
204123,9,32.07054901,16.88231271,17.8615202,0,126,42
206427,9,30.21922874,16.85420554,17.88291794,0,219,73
204505,9,29.85123634,16.91096695,17.94093123,0,162,54
201688,9,28.43448257,16.97074154,18.00661377,0,72,24
205400,9,26.20098495,16.84364788,17.92900188,0,177,59
202848,9,29.67174911,16.84134137,17.88642764,0,117,39
199271,9,30.33654785,17.14588938,17.99180722,0,9,3
207080,9,24.16088486,16.93403877,17.96995652,0,246,82
206056,9,25.44486809,16.91113168,17.96678623,0,204,68
203247,9,36.39902878,16.83394013,17.8321262,0,135,45
202351,9,28.42306519,16.87549749,17.98304946,0,87,29
205679,9,25.49980927,16.95031338,17.95459614,0,195,65
201197,9,31.23468781,17.02187957,18.03536817,0,45,15
204908,9,23.35713959,16.87626161,17.90662504,0,171,57
199795,9,27.83554268,17.07801537,17.96174518,0,33,11
206706,9,20.40966988,17.01444855,17.96672274,0,231,77
200306,9,29.8608532,17.0280699,17.95814025,0,48,16
207984,9,29.41071892,16.95870413,17.88580062,0,264,88
204022,9,35.82416534,16.87250388,17.8518705,0,138,46
205302,9,23.39056396,16.89937008,17.92080467,0,186,62
201589,9,32.69977188,16.90232774,17.98405147,0,81,27
201972,9,31.57942772,16.88937737,17.97430141,0,84,28
204404,9,29.79862785,16.8584083,17.88274775,0,150,50
200826,9,32.86600876,17.11546168,18.02344006,0,12,4
207480,9,26.11918831,16.92338925,17.90741943,0,258,86
200317,9,34.74282455,17.14055768,17.99340921,0,3,1
202371,10,38.47794724,20.38161545,20.4522559,0,87,29
205699,10,43.65289307,20.53873488,20.55236089,0,195,65
204418,10,42.29491425,20.4180649,20.25897583,0,150,50
206721,10,18.88132477,20.51187068,20.49060102,0,231,77
199808,10,29.21085358,20.60182936,20.38178689,0,33,11
207494,10,39.51987839,20.48316381,20.31454356,0,258,86
201605,10,50.72740173,20.46643597,20.47723543,0,81,27
201988,10,32.73321533,20.4866581,20.43836381,0,84,28
204036,10,30.60079002,20.56577072,20.1526099,0,138,46
206346,10,48.76507187,20.39668343,20.32638671,0,210,70
200329,10,45.92198181,20.57678877,20.4955323,0,42,14
200841,10,47.79621124,21.05795413,20.2425323,0,12,4
205321,10,45.97410965,20.55969419,20.29023706,0,186,62
202258,10,26.2829361,20.46174073,20.28935466,0,96,32
203537,10,28.1108799,20.42331382,20.31446411,0,123,41
199959,10,52.46737671,21.14032402,20.24703977,0,0,0
202772,10,43.7221489,20.52443056,20.31788588,0,105,35
207898,10,27.6299057,20.4836773,20.37288411,0,267,89
199705,10,50.57380676,21.07959706,20.29409283,0,15,5
200351,10,37.53842545,20.94980231,20.25377919,0,3,1
200735,10,57.76211166,20.69440775,20.44274609,0,54,18
205598,10,36.43445969,20.58969389,20.3293958,0,192,64
206622,10,27.34376144,20.52590654,20.48896352,0,228,76
205981,10,35.74743271,20.55406461,20.57921418,0,198,66
207005,10,36.96322632,20.50626945,20.46852597,0,234,78
204835,10,53.72470474,20.65177461,20.33139479,0,174,58
204323,10,52.14435196,20.42102709,20.43773962,0,156,52
203682,10,38.16579056,20.5923741,20.22151545,0,120,40
205218,10,55.87651825,20.79274977,20.24484905,0,180,60
199969,10,32.25603104,20.4921148,20.47988872,0,36,12
207392,10,49.93240356,20.50277596,20.25760609,0,249,83
200103,10,51.19311523,20.76226057,20.44290655,0,51,17
203174,10,47.96291733,20.26020989,20.24065844,0,111,37
200998,10,53.28889084,21.0844097,20.31334278,0,21,7
202662,10,41.56230927,20.32760794,20.30328663,0,90,30
201125,10,51.95311737,21.0077023,20.36453445,0,24,8
203940,10,30.68112183,20.52784466,20.33435659,0,147,49
201005,10,40.61845398,20.62740044,20.55114136,0,39,13
203442,10,43.86231995,20.21758433,20.21864442,0,132,44
201520,10,54.10646057,20.50438734,20.56587808,0,66,22
199600,10,43.16981506,20.95744178,20.38856132,0,30,10
206261,10,33.53711319,20.37495984,20.45006097,0,216,72
207797,10,22.74440193,20.48715316,20.34974362,0,261,87
201909,10,40.66148376,20.65075354,20.57235315,0,75,25
203067,10,44.5915184,20.24849009,20.26782154,0,114,38
200377,10,45.02947235,20.73818222,20.43649485,0,48,16
202169,10,50.75882721,20.65240104,20.49160335,0,78,26
203839,10,34.14552307,20.3568124,20.17378574,0,141,47
200637,10,53.53396225,20.75979897,20.48260641,0,57,19
204732,10,23.96953964,20.43491526,20.39353357,0,153,51
207292,10,23.60617828,20.49206631,20.37183541,0,243,81
204227,10,58.78871155,20.31158675,20.3618276,0,159,53
205890,10,33.5032692,20.52942408,20.45199259,0,207,69
206533,10,23.66829872,20.52964492,20.30011128,0,222,74
205509,10,46.24105835,20.66149836,20.23177189,0,183,61
202564,10,38.04367447,20.2967023,20.27656295,0,102,34
201418,10,62.29909897,20.45838505,20.51533337,0,69,23
205130,10,38.03226471,20.57433833,20.38560238,0,189,63
206920,10,26.45183754,20.50631562,20.44666151,0,237,79
200520,10,60.02310562,21.03600051,20.39636931,0,18,6
199502,10,59.9510231,21.05915369,20.24202553,0,6,2
201806,10,30.20579338,20.41512966,20.31043361,0,99,33
207697,10,37.40824509,20.44918099,20.35651976,0,255,85
203351,10,40.02677917,20.33517054,20.3968716,0,129,43
204630,10,43.79572678,20.36765412,20.38614671,0,165,55
202966,10,63.73191833,20.33707997,20.39342445,0,108,36
207195,10,49.28918076,20.29123108,20.45797553,0,240,80
203739,10,28.82193375,20.44106492,20.2423453,0,144,48
206811,10,35.46757507,20.2713934,20.28715579,0,225,75
205019,10,46.5037384,20.24980824,20.45196705,0,168,56
206170,10,37.59996796,20.51382609,20.3182349,0,213,71
205790,10,38.66503143,20.54268426,20.40058235,0,201,67
207582,10,29.50605583,20.42218854,20.30394946,0,252,84
202082,10,19.63875389,20.44194773,20.33640908,0,93,31
201312,10,54.5136261,20.783412,20.57089234,0,60,20
199399,10,47.6449852,20.97013313,20.4305255,0,27,9
202470,10,49.60541534,20.75500426,20.55511612,0,63,21
205412,10,56.60357666,20.58329761,20.30481885,0,177,59
204522,10,42.92447662,20.43888588,20.41836887,0,162,54
204138,10,54.69912338,20.3378094,20.37190146,0,126,42
202862,10,38.47964096,20.26211236,20.22854404,0,117,39
201708,10,54.70228577,20.57979989,20.58357588,0,72,24
206444,10,36.8730011,20.42666038,20.43469877,0,219,73
199281,10,48.93867493,21.12883019,20.26405215,0,9,3
207093,10,16.72081757,20.54814557,20.30882653,0,246,82
206073,10,35.70355225,20.55630922,20.15932717,0,204,68
207999,10,18.5028019,20.53825075,20.23638146,0,264,88
203263,10,48.6112175,20.33555125,20.39278977,0,135,45
204927,10,51.40059662,20.53807548,20.35598618,0,171,57
201212,10,62.43537903,20.42058337,20.47510815,0,45,15
199634,11,2.388026714,15.73000039,9.165000229,0,15,5
200775,11,14.4312706,15.79500039,9.165000229,0,12,4
201062,11,2.772013426,15.8600004,9.165000229,0,24,8
199429,11,2.108305931,15.9900004,9.165000229,0,6,2
200457,11,10.38558483,15.8600004,9.165000229,0,18,6
200873,11,3.969126463,15.79500039,9.165000229,0,21,7
199320,11,1.318272233,15.73000039,9.165000229,0,27,9
199230,11,3.64696002,15.8600004,9.165000229,0,9,3
202123,12,1.757994175,10.1459257,12.14328138,0,78,26
201656,12,2.014037132,10.19084981,12.20128837,0,72,24
202408,12,1.442121983,10.28650888,12.20880722,0,63,21
201255,12,1.553770065,10.27915132,12.16493312,0,60,20
201852,12,1.936967373,10.14742838,12.22675595,0,75,25
201468,12,1.34389925,10.24123286,12.14423568,0,66,22
201139,14,1.595161557,21.17709641,23.26458717,0,24,8
200409,14,2.31256485,22.13580191,23.08318735,0,42,14
201233,14,1.684775949,21.82361966,23.35724135,0,45,15
199409,14,1.708152771,21.58170588,23.35287323,0,27,9
201025,14,3.09677887,22.12130549,23.20407736,0,39,13
199989,14,1.444927931,21.58099511,22.67386592,0,36,12
203370,19,3.625802755,20.3067442,23.95440242,0,129,43
203466,19,1.725698948,20.50352231,23.82013074,0,132,44
203714,19,3.372129679,20.37794332,22.70540046,0,120,40
203280,19,2.142177343,19.75682883,23.99390132,0,135,45
203559,19,2.652064323,19.85471125,23.12075158,0,123,41
204967,20,1.383520961,10.22580794,11.82474625,0,168,56
203787,20,1.498179436,10.21719105,11.89556554,0,141,47
204776,20,1.74169755,10.22339793,11.93003516,0,174,58
205167,20,2.398816347,10.36201186,11.80453189,0,180,60
203886,20,1.471392274,10.16777151,11.76141641,0,147,49
204270,20,1.519666433,10.24156851,11.5788386,0,156,52
204173,20,1.452613235,10.11964173,11.6965855,0,159,53
204877,20,1.426305294,10.31801075,11.83802459,0,171,57
204460,20,2.081169605,10.32760478,11.75410576,0,162,54
203986,20,1.462521434,10.23693941,11.82831929,0,138,46
203633,20,1.334954739,10.14818241,11.91703508,0,144,48
204368,20,1.550038457,10.29538162,11.86055695,0,150,50
205364,20,3.125241518,10.29276277,11.68727359,0,177,59
204670,20,1.559694052,10.29296448,11.74204104,0,153,51
207811,22,5.008219242,18.39202559,22.94655915,0,261,87
208007,22,6.737627029,18.36267741,22.84035026,0,264,88
206278,22,3.804122925,19.48298977,23.87452474,0,216,72
207310,22,4.372928143,18.2142649,23.756334,0,243,81
207116,22,4.206391335,18.46659726,23.57986454,0,246,82
206738,22,6.143511772,18.74274112,23.45973635,0,231,77
206096,22,5.412400246,19.53871968,24.09681041,0,204,68
205904,22,3.663659334,19.6822299,24.16919985,0,207,69
205526,22,1.451599956,19.37603198,24.22761965,0,183,61
207509,22,4.949752808,18.36256209,23.12577167,0,258,86
205716,22,5.810479164,19.52753311,23.98257344,0,195,65
205147,22,2.228585958,19.32474831,24.43734641,0,189,63
207707,22,4.530256271,18.37811134,23.09735592,0,255,85
206553,22,3.96900773,19.57334747,24.069647,0,222,74
205343,22,1.649942875,19.4990319,24.03376366,0,186,62
206365,22,2.861643553,19.68060568,23.96896064,0,210,70
207909,22,4.747531414,18.31086882,22.88912733,0,267,89
207019,22,4.686540604,18.57200261,23.54527808,0,234,78
207210,22,3.490653276,18.33239535,23.76235639,0,240,80
206831,22,3.505230904,19.19354197,23.61148698,0,225,75
205805,22,4.816761494,19.37834633,23.96802202,0,201,67
